metric_name,value,session_id,chunk_index,is_final,audio_data_size
ttfa_generation_start_ms,1788364117401.5894,,,,
ttfa_talker_thread_start_ms,1788364117403.102,,,,
ttfa_first_decode_step_ms,1788364121014.543,,,,
ttfa_first_chunk_emit_ms,1788364121856.3906,,,,
ttfa_first_decode_complete_ms,1788364122034.476,no-registry,0,,
progressive_chunk_emit_ms,1788364122034.476,,0,,
first_chunk_latency_ms,4632.886648178101,,,,
tts_compile_warmup_priming,1.0,,,,
ttfa_generation_start_ms,1788364144012.4734,c9357de3-693d-4449-94f9-6b59d36003fa,,,
ttfa_talker_thread_start_ms,1788364144015.0188,c9357de3-693d-4449-94f9-6b59d36003fa,,,
ttfa_first_decode_step_ms,1788364144193.1194,c9357de3-693d-4449-94f9-6b59d36003fa,,,
ttfa_first_chunk_emit_ms,1788364145595.9412,c9357de3-693d-4449-94f9-6b59d36003fa,,,
ttfa_first_decode_complete_ms,1788364145742.5684,c9357de3-693d-4449-94f9-6b59d36003fa,0,,
progressive_chunk_emit_ms,1788364145743.0728,c9357de3-693d-4449-94f9-6b59d36003fa,0,,
ttfa_first_playback_write_ms,1788364145762.7644,c9357de3-693d-4449-94f9-6b59d36003fa,0,,
progressive_chunk_emit_ms,1788364146807.1562,c9357de3-693d-4449-94f9-6b59d36003fa,1,,
progressive_chunk_playback_arrival_ms,1788364147826.8262,c9357de3-693d-4449-94f9-6b59d36003fa,0,False,48000
progressive_chunk_audio_duration_ms,2000.0,c9357de3-693d-4449-94f9-6b59d36003fa,0,,
progressive_chunk_emit_ms,1788364147987.9006,c9357de3-693d-4449-94f9-6b59d36003fa,2,,
progressive_chunk_emit_ms,1788364149173.819,c9357de3-693d-4449-94f9-6b59d36003fa,3,,
progressive_chunk_playback_arrival_ms,1788364149877.5127,c9357de3-693d-4449-94f9-6b59d36003fa,1,False,48000
progressive_chunk_audio_duration_ms,2000.0,c9357de3-693d-4449-94f9-6b59d36003fa,1,,
progressive_chunk_emit_ms,1788364150375.7422,c9357de3-693d-4449-94f9-6b59d36003fa,4,,
progressive_chunk_emit_ms,1788364151552.4426,c9357de3-693d-4449-94f9-6b59d36003fa,5,,
progressive_chunk_playback_arrival_ms,1788364151927.0603,c9357de3-693d-4449-94f9-6b59d36003fa,2,False,48000
