metric_name,value,session_id,chunk_index,is_final,audio_data_size
ttfa_generation_start_ms,1788280260724.428,,,,
ttfa_talker_thread_start_ms,1788280260725.4329,,,,
ttfa_first_decode_step_ms,1788280264306.0737,,,,
ttfa_first_chunk_emit_ms,1788280265162.8577,,,,
ttfa_first_decode_complete_ms,1788280265338.6062,no-registry,0,,
progressive_chunk_emit_ms,1788280265338.6062,,0,,
first_chunk_latency_ms,4614.17818069458,,,,
tts_compile_warmup_priming,1.0,,,,
ttfa_generation_start_ms,1788280290052.31,c2b28001-4655-48f1-926d-e616bfa45804,,,
ttfa_talker_thread_start_ms,1788280290053.8198,c2b28001-4655-48f1-926d-e616bfa45804,,,
ttfa_first_decode_step_ms,1788280290235.9873,c2b28001-4655-48f1-926d-e616bfa45804,,,
ttfa_first_chunk_emit_ms,1788280291515.1755,c2b28001-4655-48f1-926d-e616bfa45804,,,
ttfa_first_decode_complete_ms,1788280291607.6553,c2b28001-4655-48f1-926d-e616bfa45804,0,,
progressive_chunk_emit_ms,1788280291607.6553,c2b28001-4655-48f1-926d-e616bfa45804,0,,
ttfa_first_playback_write_ms,1788280291627.7532,c2b28001-4655-48f1-926d-e616bfa45804,0,,
first_chunk_latency_ms,1555.3452968597412,c2b28001-4655-48f1-926d-e616bfa45804,,,
progressive_chunk_playback_arrival_ms,1788280293873.0803,c2b28001-4655-48f1-926d-e616bfa45804,0,False,53205
progressive_chunk_audio_duration_ms,2216.875,c2b28001-4655-48f1-926d-e616bfa45804,0,,
