run_index,seg1_prefill_ms,seg1a_dispatch_overhead_ms,seg1b_prompt_encode_ms,seg2_talker_to_first_chunk_ms,seg3_first_decode_ms,seg4_consumer_cushion_ms,residual_post_ms,first_chunk_latency_ms,measured_t0_to_post_ms,chunks,consumer_chunks_held,first_emit_path,first_emit_frames,independent_ttfa_bracket_ms,bracket_slack_ms,median_inter_emit_ms,median_chunk_audio_ms,producer_ratio,producer_rate_P,segment_sum_to_post_ms,reconcile_error_pct,total_audio_ms,generation_wall_ms,is_warmup,chunk_size,utterance,precision,compile
0,7981.1494140625,4426.04931640625,3555.10009765625,1568.29345703125,144.1337890625,0.50439453125,0.0,9693.57681274414,9693.57666015625,11,1,threshold,30,9693.61920002848,0.042539872229099274,1164.4427490234375,1980.7083333333333,0.5878920835677999,1.7009924575462887,9693.57666015625,0.0,20423.958333333332,20310.216426849365,False,25,long,auto,auto
