run_index,seg1_prefill_ms,seg1a_dispatch_overhead_ms,seg1b_prompt_encode_ms,seg2_talker_to_first_chunk_ms,seg3_first_decode_ms,seg4_consumer_cushion_ms,residual_post_ms,first_chunk_latency_ms,measured_t0_to_post_ms,chunks,consumer_chunks_held,first_emit_path,first_emit_frames,independent_ttfa_bracket_ms,bracket_slack_ms,median_inter_emit_ms,median_chunk_audio_ms,producer_ratio,producer_rate_P,segment_sum_to_post_ms,reconcile_error_pct,total_audio_ms,generation_wall_ms,is_warmup,chunk_size,utterance,precision,compile
0,130.033935546875,0.504150390625,129.52978515625,1919.966552734375,83.474609375,0.50341796875,0.0,2133.4750652313232,2133.47509765625,10,1,threshold,30,2133.7885999819264,0.3135023256763816,1449.42626953125,1980.7083333333333,0.7317716824526159,1.3665464570156451,2133.47509765625,0.0,19483.25,17029.05321121216,False,25,long,auto,auto
