metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_emit_ms,1778526045282.3298,86be010f-a03a-42a7-8d12-2a99c18fe827,0,,
progressive_chunk_emit_ms,1778526046379.2842,86be010f-a03a-42a7-8d12-2a99c18fe827,1,,
progressive_chunk_playback_arrival_ms,1778526047334.1526,86be010f-a03a-42a7-8d12-2a99c18fe827,0,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,86be010f-a03a-42a7-8d12-2a99c18fe827,0,,
progressive_chunk_emit_ms,1778526047656.117,86be010f-a03a-42a7-8d12-2a99c18fe827,2,,
progressive_chunk_emit_ms,1778526048995.5977,86be010f-a03a-42a7-8d12-2a99c18fe827,3,,
progressive_chunk_playback_arrival_ms,1778526049294.8992,86be010f-a03a-42a7-8d12-2a99c18fe827,1,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,86be010f-a03a-42a7-8d12-2a99c18fe827,1,,
progressive_chunk_emit_ms,1778526050209.0476,86be010f-a03a-42a7-8d12-2a99c18fe827,4,,
progressive_chunk_playback_arrival_ms,1778526051294.6768,86be010f-a03a-42a7-8d12-2a99c18fe827,2,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,86be010f-a03a-42a7-8d12-2a99c18fe827,2,,
progressive_chunk_emit_ms,1778526051449.6548,86be010f-a03a-42a7-8d12-2a99c18fe827,5,,
progressive_chunk_emit_ms,1778526052747.9402,86be010f-a03a-42a7-8d12-2a99c18fe827,6,,
progressive_chunk_playback_arrival_ms,1778526053264.4941,86be010f-a03a-42a7-8d12-2a99c18fe827,3,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,86be010f-a03a-42a7-8d12-2a99c18fe827,3,,
progressive_chunk_emit_ms,1778526053923.2554,86be010f-a03a-42a7-8d12-2a99c18fe827,7,,
progressive_chunk_emit_ms,1778526055106.1304,86be010f-a03a-42a7-8d12-2a99c18fe827,8,,
progressive_chunk_playback_arrival_ms,1778526055264.4172,86be010f-a03a-42a7-8d12-2a99c18fe827,4,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,86be010f-a03a-42a7-8d12-2a99c18fe827,4,,
progressive_chunk_playback_arrival_ms,1778526057224.6326,86be010f-a03a-42a7-8d12-2a99c18fe827,5,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,86be010f-a03a-42a7-8d12-2a99c18fe827,5,,
progressive_chunk_playback_arrival_ms,1778526059194.6377,86be010f-a03a-42a7-8d12-2a99c18fe827,6,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,86be010f-a03a-42a7-8d12-2a99c18fe827,6,,
first_chunk_latency_ms,6072.857618331909,86be010f-a03a-42a7-8d12-2a99c18fe827,,,
