metric_name,value,session_id,chunk_index,is_final,audio_data_size
ttfa_generation_start_ms,1788364062086.4612,,,,
ttfa_talker_thread_start_ms,1788364062087.967,,,,
ttfa_first_decode_step_ms,1788364065682.6316,,,,
ttfa_first_chunk_emit_ms,1788364066649.9734,,,,
ttfa_first_decode_complete_ms,1788364066825.7263,no-registry,0,,
progressive_chunk_emit_ms,1788364066826.23,,0,,
first_chunk_latency_ms,4739.768981933594,,,,
tts_compile_warmup_priming,1.0,,,,
ttfa_generation_start_ms,1788364071161.0596,da551e16-660b-4c8a-98a9-6b20169fee12,,,
ttfa_talker_thread_start_ms,1788364071162.5667,da551e16-660b-4c8a-98a9-6b20169fee12,,,
ttfa_first_decode_step_ms,1788364071250.86,da551e16-660b-4c8a-98a9-6b20169fee12,,,
ttfa_first_chunk_emit_ms,1788364072605.487,da551e16-660b-4c8a-98a9-6b20169fee12,,,
ttfa_first_decode_complete_ms,1788364072750.4312,da551e16-660b-4c8a-98a9-6b20169fee12,0,,
progressive_chunk_emit_ms,1788364072750.9346,da551e16-660b-4c8a-98a9-6b20169fee12,0,,
ttfa_first_playback_write_ms,1788364072772.388,da551e16-660b-4c8a-98a9-6b20169fee12,0,,
progressive_chunk_emit_ms,1788364073832.352,da551e16-660b-4c8a-98a9-6b20169fee12,1,,
progressive_chunk_playback_arrival_ms,1788364074836.323,da551e16-660b-4c8a-98a9-6b20169fee12,0,False,48000
progressive_chunk_audio_duration_ms,2000.0,da551e16-660b-4c8a-98a9-6b20169fee12,0,,
progressive_chunk_emit_ms,1788364074970.2986,da551e16-660b-4c8a-98a9-6b20169fee12,2,,
progressive_chunk_emit_ms,1788364076126.186,da551e16-660b-4c8a-98a9-6b20169fee12,3,,
progressive_chunk_playback_arrival_ms,1788364076886.4587,da551e16-660b-4c8a-98a9-6b20169fee12,1,False,48000
progressive_chunk_audio_duration_ms,2000.0,da551e16-660b-4c8a-98a9-6b20169fee12,1,,
progressive_chunk_emit_ms,1788364077339.3328,da551e16-660b-4c8a-98a9-6b20169fee12,4,,
progressive_chunk_emit_ms,1788364078541.9712,da551e16-660b-4c8a-98a9-6b20169fee12,5,,
progressive_chunk_playback_arrival_ms,1788364078936.2769,da551e16-660b-4c8a-98a9-6b20169fee12,2,False,48000
progressive_chunk_audio_duration_ms,2000.0,da551e16-660b-4c8a-98a9-6b20169fee12,2,,
progressive_chunk_emit_ms,1788364079694.9365,da551e16-660b-4c8a-98a9-6b20169fee12,6,,
progressive_chunk_playback_arrival_ms,1788364080816.3699,da551e16-660b-4c8a-98a9-6b20169fee12,3,False,48000
progressive_chunk_audio_duration_ms,2000.0,da551e16-660b-4c8a-98a9-6b20169fee12,3,,
progressive_chunk_emit_ms,1788364080887.0847,da551e16-660b-4c8a-98a9-6b20169fee12,7,,
progressive_chunk_emit_ms,1788364082041.1475,da551e16-660b-4c8a-98a9-6b20169fee12,8,,
progressive_chunk_emit_ms,1788364082513.1436,da551e16-660b-4c8a-98a9-6b20169fee12,9,,
first_chunk_latency_ms,1589.8749828338623,da551e16-660b-4c8a-98a9-6b20169fee12,,,
progressive_chunk_playback_arrival_ms,1788364082866.2778,da551e16-660b-4c8a-98a9-6b20169fee12,4,False,48000
progressive_chunk_audio_duration_ms,2000.0,da551e16-660b-4c8a-98a9-6b20169fee12,4,,
progressive_chunk_playback_arrival_ms,1788364084906.5708,da551e16-660b-4c8a-98a9-6b20169fee12,5,False,48000
progressive_chunk_audio_duration_ms,2000.0,da551e16-660b-4c8a-98a9-6b20169fee12,5,,
progressive_chunk_playback_arrival_ms,1788364086956.6877,da551e16-660b-4c8a-98a9-6b20169fee12,6,False,48000
progressive_chunk_audio_duration_ms,2000.0,da551e16-660b-4c8a-98a9-6b20169fee12,6,,
progressive_chunk_playback_arrival_ms,1788364088836.4114,da551e16-660b-4c8a-98a9-6b20169fee12,7,False,48000
progressive_chunk_audio_duration_ms,2000.0,da551e16-660b-4c8a-98a9-6b20169fee12,7,,
progressive_chunk_playback_arrival_ms,1788364090886.559,da551e16-660b-4c8a-98a9-6b20169fee12,8,False,48000
progressive_chunk_audio_duration_ms,2000.0,da551e16-660b-4c8a-98a9-6b20169fee12,8,,
progressive_chunk_playback_arrival_ms,1788364091906.2673,da551e16-660b-4c8a-98a9-6b20169fee12,9,False,26325
progressive_chunk_audio_duration_ms,1096.875,da551e16-660b-4c8a-98a9-6b20169fee12,9,,
ttfa_generation_start_ms,1788364098999.495,5bad1abf-e390-4cff-81a8-dde15bf9dd39,,,
ttfa_talker_thread_start_ms,1788364099001.511,5bad1abf-e390-4cff-81a8-dde15bf9dd39,,,
ttfa_first_decode_step_ms,1788364099185.7263,5bad1abf-e390-4cff-81a8-dde15bf9dd39,,,
ttfa_first_chunk_emit_ms,1788364100480.5432,5bad1abf-e390-4cff-81a8-dde15bf9dd39,,,
ttfa_first_decode_complete_ms,1788364100568.6084,5bad1abf-e390-4cff-81a8-dde15bf9dd39,0,,
progressive_chunk_emit_ms,1788364100569.6116,5bad1abf-e390-4cff-81a8-dde15bf9dd39,0,,
ttfa_first_playback_write_ms,1788364100588.221,5bad1abf-e390-4cff-81a8-dde15bf9dd39,0,,
first_chunk_latency_ms,1570.1165199279785,5bad1abf-e390-4cff-81a8-dde15bf9dd39,,,
progressive_chunk_playback_arrival_ms,1788364102832.8677,5bad1abf-e390-4cff-81a8-dde15bf9dd39,0,False,49365
progressive_chunk_audio_duration_ms,2056.875,5bad1abf-e390-4cff-81a8-dde15bf9dd39,0,,
