metric_name,value,session_id,chunk_index,is_final,audio_data_size
ttfa_generation_start_ms,1788322018196.6565,,,,
ttfa_talker_thread_start_ms,1788322018739.405,,,,
ttfa_first_decode_step_ms,1788322022096.4631,,,,
ttfa_first_chunk_emit_ms,1788322022965.5237,,,,
first_chunk_latency_ms,815.3729438781738,,,,
tts_compile_warmup_priming,1.0,,,,
ttfa_generation_start_ms,1788322029888.3806,efa003ac-655d-47a0-83d6-be6c748a44ac,,,
ttfa_talker_thread_start_ms,1788322029890.3826,efa003ac-655d-47a0-83d6-be6c748a44ac,,,
ttfa_first_decode_step_ms,1788322030038.7566,efa003ac-655d-47a0-83d6-be6c748a44ac,,,
ttfa_first_chunk_emit_ms,1788322031239.634,efa003ac-655d-47a0-83d6-be6c748a44ac,,,
ttfa_first_decode_complete_ms,1788322031376.8167,efa003ac-655d-47a0-83d6-be6c748a44ac,0,,
progressive_chunk_emit_ms,1788322031386.4028,efa003ac-655d-47a0-83d6-be6c748a44ac,0,,
ttfa_first_playback_write_ms,1788322031407.976,efa003ac-655d-47a0-83d6-be6c748a44ac,0,,
progressive_chunk_emit_ms,1788322032562.2837,efa003ac-655d-47a0-83d6-be6c748a44ac,1,,
progressive_chunk_playback_arrival_ms,1788322033472.1938,efa003ac-655d-47a0-83d6-be6c748a44ac,0,False,47445
progressive_chunk_audio_duration_ms,1976.875,efa003ac-655d-47a0-83d6-be6c748a44ac,0,,
progressive_chunk_emit_ms,1788322033673.3267,efa003ac-655d-47a0-83d6-be6c748a44ac,2,,
progressive_chunk_emit_ms,1788322034838.2441,efa003ac-655d-47a0-83d6-be6c748a44ac,3,,
progressive_chunk_playback_arrival_ms,1788322035522.198,efa003ac-655d-47a0-83d6-be6c748a44ac,1,False,48000
progressive_chunk_audio_duration_ms,2000.0,efa003ac-655d-47a0-83d6-be6c748a44ac,1,,
progressive_chunk_emit_ms,1788322036019.6895,efa003ac-655d-47a0-83d6-be6c748a44ac,4,,
progressive_chunk_emit_ms,1788322037183.113,efa003ac-655d-47a0-83d6-be6c748a44ac,5,,
progressive_chunk_playback_arrival_ms,1788322037572.155,efa003ac-655d-47a0-83d6-be6c748a44ac,2,False,48000
progressive_chunk_audio_duration_ms,2000.0,efa003ac-655d-47a0-83d6-be6c748a44ac,2,,
progressive_chunk_emit_ms,1788322038338.0054,efa003ac-655d-47a0-83d6-be6c748a44ac,6,,
progressive_chunk_playback_arrival_ms,1788322039452.1208,efa003ac-655d-47a0-83d6-be6c748a44ac,3,False,48000
progressive_chunk_audio_duration_ms,2000.0,efa003ac-655d-47a0-83d6-be6c748a44ac,3,,
progressive_chunk_emit_ms,1788322039493.1348,efa003ac-655d-47a0-83d6-be6c748a44ac,7,,
progressive_chunk_emit_ms,1788322040682.113,efa003ac-655d-47a0-83d6-be6c748a44ac,8,,
progressive_chunk_emit_ms,1788322041476.5073,efa003ac-655d-47a0-83d6-be6c748a44ac,9,,
first_chunk_latency_ms,1498.0223178863525,efa003ac-655d-47a0-83d6-be6c748a44ac,,,
progressive_chunk_playback_arrival_ms,1788322041501.9763,efa003ac-655d-47a0-83d6-be6c748a44ac,4,False,48000
progressive_chunk_audio_duration_ms,2000.0,efa003ac-655d-47a0-83d6-be6c748a44ac,4,,
progressive_chunk_playback_arrival_ms,1788322043541.9155,efa003ac-655d-47a0-83d6-be6c748a44ac,5,False,48000
progressive_chunk_audio_duration_ms,2000.0,efa003ac-655d-47a0-83d6-be6c748a44ac,5,,
progressive_chunk_playback_arrival_ms,1788322045422.3381,efa003ac-655d-47a0-83d6-be6c748a44ac,6,False,48000
progressive_chunk_audio_duration_ms,2000.0,efa003ac-655d-47a0-83d6-be6c748a44ac,6,,
progressive_chunk_playback_arrival_ms,1788322047472.821,efa003ac-655d-47a0-83d6-be6c748a44ac,7,False,48000
progressive_chunk_audio_duration_ms,2000.0,efa003ac-655d-47a0-83d6-be6c748a44ac,7,,
progressive_chunk_playback_arrival_ms,1788322049522.8186,efa003ac-655d-47a0-83d6-be6c748a44ac,8,False,48000
progressive_chunk_audio_duration_ms,2000.0,efa003ac-655d-47a0-83d6-be6c748a44ac,8,,
progressive_chunk_playback_arrival_ms,1788322050712.393,efa003ac-655d-47a0-83d6-be6c748a44ac,9,False,30720
progressive_chunk_audio_duration_ms,1280.0,efa003ac-655d-47a0-83d6-be6c748a44ac,9,,
ttfa_generation_start_ms,1788322053768.926,e91eb197-a86e-4957-95c5-0513ed164bbc,,,
ttfa_talker_thread_start_ms,1788322053771.4263,e91eb197-a86e-4957-95c5-0513ed164bbc,,,
ttfa_first_decode_step_ms,1788322053932.705,e91eb197-a86e-4957-95c5-0513ed164bbc,,,
ttfa_first_chunk_emit_ms,1788322055067.332,e91eb197-a86e-4957-95c5-0513ed164bbc,,,
ttfa_first_decode_complete_ms,1788322055190.3738,e91eb197-a86e-4957-95c5-0513ed164bbc,0,,
progressive_chunk_emit_ms,1788322055190.3738,e91eb197-a86e-4957-95c5-0513ed164bbc,0,,
ttfa_first_playback_write_ms,1788322055211.3433,e91eb197-a86e-4957-95c5-0513ed164bbc,0,,
progressive_chunk_emit_ms,1788322055622.3086,e91eb197-a86e-4957-95c5-0513ed164bbc,1,,
first_chunk_latency_ms,1421.44775390625,e91eb197-a86e-4957-95c5-0513ed164bbc,,,
progressive_chunk_playback_arrival_ms,1788322057274.884,e91eb197-a86e-4957-95c5-0513ed164bbc,0,False,47445
progressive_chunk_audio_duration_ms,1976.875,e91eb197-a86e-4957-95c5-0513ed164bbc,0,,
progressive_chunk_playback_arrival_ms,1788322057964.8738,e91eb197-a86e-4957-95c5-0513ed164bbc,1,False,17280
progressive_chunk_audio_duration_ms,720.0,e91eb197-a86e-4957-95c5-0513ed164bbc,1,,
