metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_emit_ms,1778526353375.4473,1e403846-1a1e-4024-8bd0-3d2b176facc1,0,,
progressive_chunk_emit_ms,1778526355245.0442,1e403846-1a1e-4024-8bd0-3d2b176facc1,1,,
progressive_chunk_playback_arrival_ms,1778526355428.071,1e403846-1a1e-4024-8bd0-3d2b176facc1,0,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,1e403846-1a1e-4024-8bd0-3d2b176facc1,0,,
progressive_chunk_emit_ms,1778526357104.7097,1e403846-1a1e-4024-8bd0-3d2b176facc1,2,,
progressive_chunk_playback_arrival_ms,1778526357387.5808,1e403846-1a1e-4024-8bd0-3d2b176facc1,1,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,1e403846-1a1e-4024-8bd0-3d2b176facc1,1,,
progressive_chunk_emit_ms,1778526358441.2576,1e403846-1a1e-4024-8bd0-3d2b176facc1,3,,
progressive_chunk_playback_arrival_ms,1778526359397.5046,1e403846-1a1e-4024-8bd0-3d2b176facc1,2,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,1e403846-1a1e-4024-8bd0-3d2b176facc1,2,,
progressive_chunk_emit_ms,1778526359711.5754,1e403846-1a1e-4024-8bd0-3d2b176facc1,4,,
progressive_chunk_emit_ms,1778526361035.639,1e403846-1a1e-4024-8bd0-3d2b176facc1,5,,
progressive_chunk_playback_arrival_ms,1778526361357.4778,1e403846-1a1e-4024-8bd0-3d2b176facc1,3,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,1e403846-1a1e-4024-8bd0-3d2b176facc1,3,,
progressive_chunk_emit_ms,1778526362333.152,1e403846-1a1e-4024-8bd0-3d2b176facc1,6,,
progressive_chunk_playback_arrival_ms,1778526363367.2449,1e403846-1a1e-4024-8bd0-3d2b176facc1,4,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,1e403846-1a1e-4024-8bd0-3d2b176facc1,4,,
progressive_chunk_emit_ms,1778526363507.7275,1e403846-1a1e-4024-8bd0-3d2b176facc1,7,,
progressive_chunk_emit_ms,1778526364735.318,1e403846-1a1e-4024-8bd0-3d2b176facc1,8,,
progressive_chunk_emit_ms,1778526365072.0447,1e403846-1a1e-4024-8bd0-3d2b176facc1,9,,
progressive_chunk_playback_arrival_ms,1778526365327.4912,1e403846-1a1e-4024-8bd0-3d2b176facc1,5,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,1e403846-1a1e-4024-8bd0-3d2b176facc1,5,,
first_chunk_latency_ms,6034.08145904541,1e403846-1a1e-4024-8bd0-3d2b176facc1,,,
