metric_name,value,session_id,chunk_index,is_final,audio_data_size
ttfa_generation_start_ms,1788321749867.9805,,,,
ttfa_talker_thread_start_ms,1788321750441.4263,,,,
ttfa_generation_start_ms,1788321754054.3096,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,,,
ttfa_first_decode_step_ms,1788321762193.6292,,,,
ttfa_first_chunk_emit_ms,1788321763052.4475,,,,
ttfa_first_decode_complete_ms,1788321763137.9873,no-registry,0,,
progressive_chunk_emit_ms,1788321763138.4866,,0,,
first_chunk_latency_ms,13270.506143569946,,,,
tts_compile_warmup_priming,1.0,,,,
ttfa_talker_thread_start_ms,1788321763145.4917,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,,,
ttfa_first_decode_step_ms,1788321763242.8943,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,,,
ttfa_first_chunk_emit_ms,1788321764481.4243,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,,,
ttfa_first_decode_complete_ms,1788321764681.0852,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,0,,
progressive_chunk_emit_ms,1788321764681.5845,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,0,,
ttfa_first_playback_write_ms,1788321764703.7793,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,0,,
progressive_chunk_emit_ms,1788321765822.4668,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,1,,
progressive_chunk_playback_arrival_ms,1788321766767.283,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,0,False,47445
progressive_chunk_audio_duration_ms,1976.875,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,0,,
progressive_chunk_emit_ms,1788321766921.5076,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,2,,
progressive_chunk_emit_ms,1788321768085.6235,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,3,,
progressive_chunk_playback_arrival_ms,1788321768818.1057,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,1,False,48000
progressive_chunk_audio_duration_ms,2000.0,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,1,,
progressive_chunk_emit_ms,1788321769275.69,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,4,,
progressive_chunk_emit_ms,1788321770445.5771,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,5,,
progressive_chunk_playback_arrival_ms,1788321770867.1255,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,2,False,48000
progressive_chunk_audio_duration_ms,2000.0,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,2,,
progressive_chunk_emit_ms,1788321771594.5842,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,6,,
progressive_chunk_emit_ms,1788321772730.8755,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,7,,
progressive_chunk_playback_arrival_ms,1788321772747.993,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,3,False,48000
progressive_chunk_audio_duration_ms,2000.0,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,3,,
progressive_chunk_emit_ms,1788321773883.2224,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,8,,
progressive_chunk_playback_arrival_ms,1788321774797.3328,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,4,False,48000
progressive_chunk_audio_duration_ms,2000.0,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,4,,
progressive_chunk_emit_ms,1788321775012.5547,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,9,,
progressive_chunk_emit_ms,1788321775571.784,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,10,,
first_chunk_latency_ms,10627.274751663208,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,,,
progressive_chunk_playback_arrival_ms,1788321776838.4688,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,5,False,48000
progressive_chunk_audio_duration_ms,2000.0,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,5,,
progressive_chunk_playback_arrival_ms,1788321778718.0586,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,6,False,48000
progressive_chunk_audio_duration_ms,2000.0,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,6,,
progressive_chunk_playback_arrival_ms,1788321780767.3086,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,7,False,48000
progressive_chunk_audio_duration_ms,2000.0,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,7,,
progressive_chunk_playback_arrival_ms,1788321782817.3313,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,8,False,48000
progressive_chunk_audio_duration_ms,2000.0,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,8,,
progressive_chunk_playback_arrival_ms,1788321784867.2356,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,9,False,48000
progressive_chunk_audio_duration_ms,2000.0,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,9,,
progressive_chunk_playback_arrival_ms,1788321785717.2236,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,10,False,21120
progressive_chunk_audio_duration_ms,880.0,b34c78fa-ecdd-439a-aa8e-1db7a8daa786,10,,
ttfa_generation_start_ms,1788321790289.6348,ff028b4d-edde-4a9e-937d-5bc5a7e967fd,,,
ttfa_talker_thread_start_ms,1788321790291.638,ff028b4d-edde-4a9e-937d-5bc5a7e967fd,,,
ttfa_first_decode_step_ms,1788321790495.832,ff028b4d-edde-4a9e-937d-5bc5a7e967fd,,,
ttfa_first_chunk_emit_ms,1788321791621.8923,ff028b4d-edde-4a9e-937d-5bc5a7e967fd,,,
ttfa_first_decode_complete_ms,1788321791754.6555,ff028b4d-edde-4a9e-937d-5bc5a7e967fd,0,,
progressive_chunk_emit_ms,1788321791755.156,ff028b4d-edde-4a9e-937d-5bc5a7e967fd,0,,
ttfa_first_playback_write_ms,1788321791773.7256,ff028b4d-edde-4a9e-937d-5bc5a7e967fd,0,,
progressive_chunk_emit_ms,1788321792031.9487,ff028b4d-edde-4a9e-937d-5bc5a7e967fd,1,,
first_chunk_latency_ms,1465.5213356018066,ff028b4d-edde-4a9e-937d-5bc5a7e967fd,,,
progressive_chunk_playback_arrival_ms,1788321793839.2002,ff028b4d-edde-4a9e-937d-5bc5a7e967fd,0,False,47445
progressive_chunk_audio_duration_ms,1976.875,ff028b4d-edde-4a9e-937d-5bc5a7e967fd,0,,
progressive_chunk_playback_arrival_ms,1788321794358.7693,ff028b4d-edde-4a9e-937d-5bc5a7e967fd,1,False,11520
progressive_chunk_audio_duration_ms,480.0,ff028b4d-edde-4a9e-937d-5bc5a7e967fd,1,,
