metric_name,value,session_id,chunk_index,is_final,audio_data_size
ttfa_generation_start_ms,1788321810480.3564,,,,
ttfa_talker_thread_start_ms,1788321811024.26,,,,
ttfa_first_decode_step_ms,1788321814427.8545,,,,
ttfa_first_chunk_emit_ms,1788321815341.3218,,,,
first_chunk_latency_ms,821.5973377227783,,,,
tts_compile_warmup_priming,1.0,,,,
ttfa_generation_start_ms,1788321820670.1475,7f0ed253-7453-4c6d-8731-bd1aa442f04d,,,
ttfa_talker_thread_start_ms,1788321820672.6497,7f0ed253-7453-4c6d-8731-bd1aa442f04d,,,
ttfa_first_decode_step_ms,1788321820759.8965,7f0ed253-7453-4c6d-8731-bd1aa442f04d,,,
ttfa_first_chunk_emit_ms,1788321821877.6333,7f0ed253-7453-4c6d-8731-bd1aa442f04d,,,
ttfa_first_decode_complete_ms,1788321822002.5159,7f0ed253-7453-4c6d-8731-bd1aa442f04d,0,,
progressive_chunk_emit_ms,1788321822012.2368,7f0ed253-7453-4c6d-8731-bd1aa442f04d,0,,
ttfa_first_playback_write_ms,1788321822031.9456,7f0ed253-7453-4c6d-8731-bd1aa442f04d,0,,
progressive_chunk_emit_ms,1788321823155.9055,7f0ed253-7453-4c6d-8731-bd1aa442f04d,1,,
progressive_chunk_playback_arrival_ms,1788321824096.3772,7f0ed253-7453-4c6d-8731-bd1aa442f04d,0,False,47445
progressive_chunk_audio_duration_ms,1976.875,7f0ed253-7453-4c6d-8731-bd1aa442f04d,0,,
progressive_chunk_emit_ms,1788321824243.8813,7f0ed253-7453-4c6d-8731-bd1aa442f04d,2,,
progressive_chunk_emit_ms,1788321825382.6304,7f0ed253-7453-4c6d-8731-bd1aa442f04d,3,,
progressive_chunk_playback_arrival_ms,1788321826146.4766,7f0ed253-7453-4c6d-8731-bd1aa442f04d,1,False,48000
progressive_chunk_audio_duration_ms,2000.0,7f0ed253-7453-4c6d-8731-bd1aa442f04d,1,,
progressive_chunk_emit_ms,1788321826520.7769,7f0ed253-7453-4c6d-8731-bd1aa442f04d,4,,
progressive_chunk_emit_ms,1788321827697.7002,7f0ed253-7453-4c6d-8731-bd1aa442f04d,5,,
progressive_chunk_playback_arrival_ms,1788321828196.3196,7f0ed253-7453-4c6d-8731-bd1aa442f04d,2,False,48000
progressive_chunk_audio_duration_ms,2000.0,7f0ed253-7453-4c6d-8731-bd1aa442f04d,2,,
progressive_chunk_emit_ms,1788321828907.709,7f0ed253-7453-4c6d-8731-bd1aa442f04d,6,,
progressive_chunk_emit_ms,1788321830059.2676,7f0ed253-7453-4c6d-8731-bd1aa442f04d,7,,
progressive_chunk_playback_arrival_ms,1788321830076.5713,7f0ed253-7453-4c6d-8731-bd1aa442f04d,3,False,48000
progressive_chunk_audio_duration_ms,2000.0,7f0ed253-7453-4c6d-8731-bd1aa442f04d,3,,
progressive_chunk_emit_ms,1788321831207.402,7f0ed253-7453-4c6d-8731-bd1aa442f04d,8,,
progressive_chunk_emit_ms,1788321831865.3557,7f0ed253-7453-4c6d-8731-bd1aa442f04d,9,,
first_chunk_latency_ms,1342.0894145965576,7f0ed253-7453-4c6d-8731-bd1aa442f04d,,,
progressive_chunk_playback_arrival_ms,1788321832126.4072,7f0ed253-7453-4c6d-8731-bd1aa442f04d,4,False,48000
progressive_chunk_audio_duration_ms,2000.0,7f0ed253-7453-4c6d-8731-bd1aa442f04d,4,,
progressive_chunk_playback_arrival_ms,1788321834166.4387,7f0ed253-7453-4c6d-8731-bd1aa442f04d,5,False,48000
progressive_chunk_audio_duration_ms,2000.0,7f0ed253-7453-4c6d-8731-bd1aa442f04d,5,,
progressive_chunk_playback_arrival_ms,1788321836047.157,7f0ed253-7453-4c6d-8731-bd1aa442f04d,6,False,48000
progressive_chunk_audio_duration_ms,2000.0,7f0ed253-7453-4c6d-8731-bd1aa442f04d,6,,
progressive_chunk_playback_arrival_ms,1788321838096.5337,7f0ed253-7453-4c6d-8731-bd1aa442f04d,7,False,48000
progressive_chunk_audio_duration_ms,2000.0,7f0ed253-7453-4c6d-8731-bd1aa442f04d,7,,
progressive_chunk_playback_arrival_ms,1788321840146.5845,7f0ed253-7453-4c6d-8731-bd1aa442f04d,8,False,48000
progressive_chunk_audio_duration_ms,2000.0,7f0ed253-7453-4c6d-8731-bd1aa442f04d,8,,
progressive_chunk_playback_arrival_ms,1788321841167.174,7f0ed253-7453-4c6d-8731-bd1aa442f04d,9,False,24960
progressive_chunk_audio_duration_ms,1040.0,7f0ed253-7453-4c6d-8731-bd1aa442f04d,9,,
ttfa_generation_start_ms,1788321843701.4211,433de9fa-4ca5-45ee-803e-9322389160b8,,,
ttfa_talker_thread_start_ms,1788321843703.9214,433de9fa-4ca5-45ee-803e-9322389160b8,,,
