run_index,seg1_prefill_ms,seg1a_dispatch_overhead_ms,seg1b_prompt_encode_ms,seg2_talker_to_first_chunk_ms,seg3_first_decode_ms,seg4_consumer_cushion_ms,residual_post_ms,first_chunk_latency_ms,measured_t0_to_post_ms,chunks,consumer_chunks_held,first_emit_path,first_emit_frames,independent_ttfa_bracket_ms,bracket_slack_ms,median_inter_emit_ms,median_chunk_audio_ms,producer_ratio,producer_rate_P,segment_sum_to_post_ms,reconcile_error_pct,total_audio_ms,generation_wall_ms,is_warmup,chunk_size,utterance,precision,compile
0,8757.22314453125,4770.438720703125,3986.784423828125,1661.589111328125,191.162109375,1.002685546875,0.0,10609.974384307861,10609.974365234375,9,1,threshold,30,10610.658999998122,0.6846347637474537,1295.0037841796875,1980.7083333333333,0.6538084191327282,1.5295000350813654,10609.974365234375,0.0,17826.375,21669.47603225708,False,25,long,auto,auto
