run_index,seg1_prefill_ms,seg1a_dispatch_overhead_ms,seg1b_prompt_encode_ms,seg2_talker_to_first_chunk_ms,seg3_first_decode_ms,seg4_consumer_cushion_ms,residual_post_ms,first_chunk_latency_ms,measured_t0_to_post_ms,chunks,consumer_chunks_held,first_emit_path,first_emit_frames,independent_ttfa_bracket_ms,bracket_slack_ms,median_inter_emit_ms,median_chunk_audio_ms,producer_ratio,producer_rate_P,segment_sum_to_post_ms,reconcile_error_pct,total_audio_ms,generation_wall_ms,is_warmup,chunk_size,utterance,precision,compile
0,85.0,0.503173828125,84.496826171875,1338.39697265625,57.638427734375,1.00341796875,0.0,1481.0352325439453,1481.035400390625,10,1,threshold,30,1481.5497999661602,0.514399575535208,1166.65625,1980.7083333333333,0.5890096135641711,1.6977651586174873,1481.035400390625,0.0,20043.25,11906.669616699219,False,25,long,auto,auto
