metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_emit_ms,1778527038512.0745,99c2ac73-1f53-4060-801e-161184aaf053,0,,
progressive_chunk_playback_arrival_ms,1778527040575.881,99c2ac73-1f53-4060-801e-161184aaf053,0,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,99c2ac73-1f53-4060-801e-161184aaf053,0,,
progressive_chunk_emit_ms,1778527041089.2822,99c2ac73-1f53-4060-801e-161184aaf053,1,,
progressive_chunk_playback_arrival_ms,1778527042965.8396,99c2ac73-1f53-4060-801e-161184aaf053,1,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,99c2ac73-1f53-4060-801e-161184aaf053,1,,
progressive_chunk_emit_ms,1778527045323.1624,99c2ac73-1f53-4060-801e-161184aaf053,2,,
progressive_chunk_playback_arrival_ms,1778527047245.7937,99c2ac73-1f53-4060-801e-161184aaf053,2,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,99c2ac73-1f53-4060-801e-161184aaf053,2,,
progressive_chunk_emit_ms,1778527049290.7034,99c2ac73-1f53-4060-801e-161184aaf053,3,,
progressive_chunk_playback_arrival_ms,1778527051156.2383,99c2ac73-1f53-4060-801e-161184aaf053,3,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,99c2ac73-1f53-4060-801e-161184aaf053,3,,
progressive_chunk_emit_ms,1778527052451.0017,99c2ac73-1f53-4060-801e-161184aaf053,4,,
progressive_chunk_playback_arrival_ms,1778527054365.6282,99c2ac73-1f53-4060-801e-161184aaf053,4,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,99c2ac73-1f53-4060-801e-161184aaf053,4,,
progressive_chunk_emit_ms,1778527055503.2383,99c2ac73-1f53-4060-801e-161184aaf053,5,,
progressive_chunk_playback_arrival_ms,1778527057376.3481,99c2ac73-1f53-4060-801e-161184aaf053,5,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,99c2ac73-1f53-4060-801e-161184aaf053,5,,
progressive_chunk_emit_ms,1778527058481.8015,99c2ac73-1f53-4060-801e-161184aaf053,6,,
progressive_chunk_playback_arrival_ms,1778527060355.98,99c2ac73-1f53-4060-801e-161184aaf053,6,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,99c2ac73-1f53-4060-801e-161184aaf053,6,,
progressive_chunk_emit_ms,1778527061589.9868,99c2ac73-1f53-4060-801e-161184aaf053,7,,
progressive_chunk_playback_arrival_ms,1778527063506.2847,99c2ac73-1f53-4060-801e-161184aaf053,7,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,99c2ac73-1f53-4060-801e-161184aaf053,7,,
progressive_chunk_emit_ms,1778527065254.8064,99c2ac73-1f53-4060-801e-161184aaf053,8,,
progressive_chunk_playback_arrival_ms,1778527067135.5845,99c2ac73-1f53-4060-801e-161184aaf053,8,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,99c2ac73-1f53-4060-801e-161184aaf053,8,,
progressive_chunk_emit_ms,1778527067589.575,99c2ac73-1f53-4060-801e-161184aaf053,9,,
progressive_chunk_playback_arrival_ms,1778527069335.7205,99c2ac73-1f53-4060-801e-161184aaf053,9,False,43605
progressive_chunk_audio_duration_ms,1816.875,99c2ac73-1f53-4060-801e-161184aaf053,9,,
first_chunk_latency_ms,5435.224533081055,99c2ac73-1f53-4060-801e-161184aaf053,,,
