metric_name,value,session_id,chunk_index,is_final,audio_data_size
ttfa_generation_start_ms,1788321916918.5652,,,,
ttfa_talker_thread_start_ms,1788321917458.8738,,,,
ttfa_first_decode_step_ms,1788321920838.5334,,,,
ttfa_generation_start_ms,1788321920884.8213,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,,,
ttfa_first_chunk_emit_ms,1788321921716.5383,,,,
ttfa_talker_thread_start_ms,1788321921725.062,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,,,
ttfa_first_decode_step_ms,1788321921812.0825,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,,,
ttfa_first_chunk_emit_ms,1788321922899.381,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,,,
ttfa_first_decode_complete_ms,1788321923028.3457,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,0,,
progressive_chunk_emit_ms,1788321923028.8467,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,0,,
ttfa_first_playback_write_ms,1788321923057.6758,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,0,,
progressive_chunk_emit_ms,1788321924158.4045,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,1,,
progressive_chunk_playback_arrival_ms,1788321925122.2034,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,0,False,47445
progressive_chunk_audio_duration_ms,1976.875,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,0,,
progressive_chunk_emit_ms,1788321925247.1243,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,2,,
progressive_chunk_emit_ms,1788321926359.003,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,3,,
progressive_chunk_playback_arrival_ms,1788321927172.4368,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,1,False,48000
progressive_chunk_audio_duration_ms,2000.0,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,1,,
progressive_chunk_emit_ms,1788321927523.0542,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,4,,
progressive_chunk_emit_ms,1788321928658.5496,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,5,,
progressive_chunk_playback_arrival_ms,1788321929222.4072,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,2,False,48000
progressive_chunk_audio_duration_ms,2000.0,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,2,,
progressive_chunk_emit_ms,1788321929795.099,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,6,,
progressive_chunk_emit_ms,1788321930927.0854,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,7,,
progressive_chunk_playback_arrival_ms,1788321931102.9534,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,3,False,48000
progressive_chunk_audio_duration_ms,2000.0,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,3,,
progressive_chunk_emit_ms,1788321932052.3682,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,8,,
progressive_chunk_emit_ms,1788321932748.8884,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,9,,
first_chunk_latency_ms,2144.0255641937256,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,,,
progressive_chunk_playback_arrival_ms,1788321933152.1284,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,4,False,48000
progressive_chunk_audio_duration_ms,2000.0,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,4,,
first_chunk_latency_ms,12042.65308380127,,,,
tts_compile_warmup_priming,1.0,,,,
progressive_chunk_playback_arrival_ms,1788321935192.0642,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,5,False,48000
progressive_chunk_audio_duration_ms,2000.0,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,5,,
progressive_chunk_playback_arrival_ms,1788321937072.2007,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,6,False,48000
progressive_chunk_audio_duration_ms,2000.0,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,6,,
progressive_chunk_playback_arrival_ms,1788321939122.2185,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,7,False,48000
progressive_chunk_audio_duration_ms,2000.0,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,7,,
progressive_chunk_playback_arrival_ms,1788321941172.1528,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,8,False,48000
progressive_chunk_audio_duration_ms,2000.0,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,8,,
progressive_chunk_playback_arrival_ms,1788321942192.2083,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,9,False,26880
progressive_chunk_audio_duration_ms,1120.0,fab05a27-3104-4a3c-8fc5-0996ca8e2d5d,9,,
ttfa_generation_start_ms,1788321944738.725,1cc4a717-4b4e-47ba-8749-30d508e4b88e,,,
ttfa_talker_thread_start_ms,1788321944740.7214,1cc4a717-4b4e-47ba-8749-30d508e4b88e,,,
ttfa_first_decode_step_ms,1788321944912.1006,1cc4a717-4b4e-47ba-8749-30d508e4b88e,,,
ttfa_first_chunk_emit_ms,1788321946008.6345,1cc4a717-4b4e-47ba-8749-30d508e4b88e,,,
ttfa_first_decode_complete_ms,1788321946153.4673,1cc4a717-4b4e-47ba-8749-30d508e4b88e,0,,
progressive_chunk_emit_ms,1788321946153.9702,1cc4a717-4b4e-47ba-8749-30d508e4b88e,0,,
ttfa_first_playback_write_ms,1788321946172.9966,1cc4a717-4b4e-47ba-8749-30d508e4b88e,0,,
progressive_chunk_emit_ms,1788321946287.2676,1cc4a717-4b4e-47ba-8749-30d508e4b88e,1,,
first_chunk_latency_ms,1415.2450561523438,1cc4a717-4b4e-47ba-8749-30d508e4b88e,,,
progressive_chunk_playback_arrival_ms,1788321948247.6785,1cc4a717-4b4e-47ba-8749-30d508e4b88e,0,False,47445
progressive_chunk_audio_duration_ms,1976.875,1cc4a717-4b4e-47ba-8749-30d508e4b88e,0,,
progressive_chunk_playback_arrival_ms,1788321948417.112,1cc4a717-4b4e-47ba-8749-30d508e4b88e,1,False,5760
progressive_chunk_audio_duration_ms,240.0,1cc4a717-4b4e-47ba-8749-30d508e4b88e,1,,
