metric_name,value,session_id,chunk_index,is_final,audio_data_size
ttfa_generation_start_ms,1788287022828.2842,,,,
ttfa_talker_thread_start_ms,1788287022829.7917,,,,
ttfa_generation_start_ms,1788287030026.7007,0ddf7567-ed14-4f7f-8937-0979584fccc2,,,
ttfa_first_decode_step_ms,1788287046065.312,,,,
ttfa_first_chunk_emit_ms,1788287047045.886,,,,
ttfa_first_decode_complete_ms,1788287047229.1477,no-registry,0,,
progressive_chunk_emit_ms,1788287047229.6514,,0,,
first_chunk_latency_ms,24401.3671875,,,,
tts_compile_warmup_priming,1.0,,,,
ttfa_talker_thread_start_ms,1788287047235.6812,0ddf7567-ed14-4f7f-8937-0979584fccc2,,,
ttfa_first_decode_step_ms,1788287047324.5361,0ddf7567-ed14-4f7f-8937-0979584fccc2,,,
ttfa_first_chunk_emit_ms,1788287047975.8425,0ddf7567-ed14-4f7f-8937-0979584fccc2,,,
ttfa_first_decode_complete_ms,1788287048101.959,0ddf7567-ed14-4f7f-8937-0979584fccc2,0,,
progressive_chunk_emit_ms,1788287048102.463,0ddf7567-ed14-4f7f-8937-0979584fccc2,0,,
ttfa_first_playback_write_ms,1788287048130.1365,0ddf7567-ed14-4f7f-8937-0979584fccc2,0,,
progressive_chunk_emit_ms,1788287048503.7688,0ddf7567-ed14-4f7f-8937-0979584fccc2,1,,
progressive_chunk_emit_ms,1788287048972.3052,0ddf7567-ed14-4f7f-8937-0979584fccc2,2,,
progressive_chunk_playback_arrival_ms,1788287049003.7988,0ddf7567-ed14-4f7f-8937-0979584fccc2,0,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,0ddf7567-ed14-4f7f-8937-0979584fccc2,0,,
progressive_chunk_emit_ms,1788287049438.8882,0ddf7567-ed14-4f7f-8937-0979584fccc2,3,,
progressive_chunk_playback_arrival_ms,1788287049853.8708,0ddf7567-ed14-4f7f-8937-0979584fccc2,1,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,0ddf7567-ed14-4f7f-8937-0979584fccc2,1,,
progressive_chunk_emit_ms,1788287049902.2988,0ddf7567-ed14-4f7f-8937-0979584fccc2,4,,
progressive_chunk_emit_ms,1788287050362.725,0ddf7567-ed14-4f7f-8937-0979584fccc2,5,,
progressive_chunk_playback_arrival_ms,1788287050534.6013,0ddf7567-ed14-4f7f-8937-0979584fccc2,2,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,0ddf7567-ed14-4f7f-8937-0979584fccc2,2,,
progressive_chunk_emit_ms,1788287050827.8904,0ddf7567-ed14-4f7f-8937-0979584fccc2,6,,
progressive_chunk_emit_ms,1788287051318.165,0ddf7567-ed14-4f7f-8937-0979584fccc2,7,,
progressive_chunk_playback_arrival_ms,1788287051393.7668,0ddf7567-ed14-4f7f-8937-0979584fccc2,3,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,0ddf7567-ed14-4f7f-8937-0979584fccc2,3,,
progressive_chunk_emit_ms,1788287051795.3584,0ddf7567-ed14-4f7f-8937-0979584fccc2,8,,
progressive_chunk_playback_arrival_ms,1788287052073.6567,0ddf7567-ed14-4f7f-8937-0979584fccc2,4,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,0ddf7567-ed14-4f7f-8937-0979584fccc2,4,,
progressive_chunk_emit_ms,1788287052282.2488,0ddf7567-ed14-4f7f-8937-0979584fccc2,9,,
progressive_chunk_emit_ms,1788287052771.0815,0ddf7567-ed14-4f7f-8937-0979584fccc2,10,,
progressive_chunk_playback_arrival_ms,1788287052933.6396,0ddf7567-ed14-4f7f-8937-0979584fccc2,5,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,0ddf7567-ed14-4f7f-8937-0979584fccc2,5,,
progressive_chunk_emit_ms,1788287053256.7551,0ddf7567-ed14-4f7f-8937-0979584fccc2,11,,
progressive_chunk_emit_ms,1788287053733.109,0ddf7567-ed14-4f7f-8937-0979584fccc2,12,,
progressive_chunk_playback_arrival_ms,1788287053784.0632,0ddf7567-ed14-4f7f-8937-0979584fccc2,6,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,0ddf7567-ed14-4f7f-8937-0979584fccc2,6,,
progressive_chunk_emit_ms,1788287054225.2144,0ddf7567-ed14-4f7f-8937-0979584fccc2,13,,
progressive_chunk_playback_arrival_ms,1788287054464.4363,0ddf7567-ed14-4f7f-8937-0979584fccc2,7,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,0ddf7567-ed14-4f7f-8937-0979584fccc2,7,,
progressive_chunk_emit_ms,1788287054702.638,0ddf7567-ed14-4f7f-8937-0979584fccc2,14,,
progressive_chunk_emit_ms,1788287055197.4749,0ddf7567-ed14-4f7f-8937-0979584fccc2,15,,
progressive_chunk_playback_arrival_ms,1788287055314.5618,0ddf7567-ed14-4f7f-8937-0979584fccc2,8,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,0ddf7567-ed14-4f7f-8937-0979584fccc2,8,,
progressive_chunk_emit_ms,1788287055683.68,0ddf7567-ed14-4f7f-8937-0979584fccc2,16,,
progressive_chunk_playback_arrival_ms,1788287056004.547,0ddf7567-ed14-4f7f-8937-0979584fccc2,9,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,0ddf7567-ed14-4f7f-8937-0979584fccc2,9,,
progressive_chunk_emit_ms,1788287056162.2695,0ddf7567-ed14-4f7f-8937-0979584fccc2,17,,
progressive_chunk_emit_ms,1788287056630.1453,0ddf7567-ed14-4f7f-8937-0979584fccc2,18,,
progressive_chunk_playback_arrival_ms,1788287056854.0452,0ddf7567-ed14-4f7f-8937-0979584fccc2,10,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,0ddf7567-ed14-4f7f-8937-0979584fccc2,10,,
progressive_chunk_emit_ms,1788287057094.7915,0ddf7567-ed14-4f7f-8937-0979584fccc2,19,,
progressive_chunk_emit_ms,1788287057551.8987,0ddf7567-ed14-4f7f-8937-0979584fccc2,20,,
progressive_chunk_playback_arrival_ms,1788287057704.5483,0ddf7567-ed14-4f7f-8937-0979584fccc2,11,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,0ddf7567-ed14-4f7f-8937-0979584fccc2,11,,
progressive_chunk_emit_ms,1788287058015.953,0ddf7567-ed14-4f7f-8937-0979584fccc2,21,,
progressive_chunk_playback_arrival_ms,1788287058393.5854,0ddf7567-ed14-4f7f-8937-0979584fccc2,12,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,0ddf7567-ed14-4f7f-8937-0979584fccc2,12,,
progressive_chunk_emit_ms,1788287058488.2983,0ddf7567-ed14-4f7f-8937-0979584fccc2,22,,
progressive_chunk_emit_ms,1788287058944.7117,0ddf7567-ed14-4f7f-8937-0979584fccc2,23,,
progressive_chunk_playback_arrival_ms,1788287059243.5735,0ddf7567-ed14-4f7f-8937-0979584fccc2,13,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,0ddf7567-ed14-4f7f-8937-0979584fccc2,13,,
progressive_chunk_emit_ms,1788287059398.2053,0ddf7567-ed14-4f7f-8937-0979584fccc2,24,,
progressive_chunk_emit_ms,1788287059519.4604,0ddf7567-ed14-4f7f-8937-0979584fccc2,25,,
