metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_emit_ms,1778527570857.6133,f9fe57b9-f988-4781-8e07-f4f3997813fe,0,,
progressive_chunk_playback_arrival_ms,1778527572919.7798,f9fe57b9-f988-4781-8e07-f4f3997813fe,0,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,f9fe57b9-f988-4781-8e07-f4f3997813fe,0,,
progressive_chunk_emit_ms,1778527573969.6643,f9fe57b9-f988-4781-8e07-f4f3997813fe,1,,
progressive_chunk_playback_arrival_ms,1778527575850.4783,f9fe57b9-f988-4781-8e07-f4f3997813fe,1,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,f9fe57b9-f988-4781-8e07-f4f3997813fe,1,,
progressive_chunk_emit_ms,1778527577233.584,f9fe57b9-f988-4781-8e07-f4f3997813fe,2,,
progressive_chunk_playback_arrival_ms,1778527579159.8296,f9fe57b9-f988-4781-8e07-f4f3997813fe,2,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,f9fe57b9-f988-4781-8e07-f4f3997813fe,2,,
progressive_chunk_emit_ms,1778527580263.2854,f9fe57b9-f988-4781-8e07-f4f3997813fe,3,,
progressive_chunk_playback_arrival_ms,1778527582140.1306,f9fe57b9-f988-4781-8e07-f4f3997813fe,3,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,f9fe57b9-f988-4781-8e07-f4f3997813fe,3,,
progressive_chunk_emit_ms,1778527583392.4624,f9fe57b9-f988-4781-8e07-f4f3997813fe,4,,
progressive_chunk_playback_arrival_ms,1778527585309.9614,f9fe57b9-f988-4781-8e07-f4f3997813fe,4,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,f9fe57b9-f988-4781-8e07-f4f3997813fe,4,,
progressive_chunk_emit_ms,1778527587542.847,f9fe57b9-f988-4781-8e07-f4f3997813fe,5,,
progressive_chunk_playback_arrival_ms,1778527589419.8074,f9fe57b9-f988-4781-8e07-f4f3997813fe,5,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,f9fe57b9-f988-4781-8e07-f4f3997813fe,5,,
progressive_chunk_emit_ms,1778527591263.8958,f9fe57b9-f988-4781-8e07-f4f3997813fe,6,,
progressive_chunk_playback_arrival_ms,1778527593140.557,f9fe57b9-f988-4781-8e07-f4f3997813fe,6,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,f9fe57b9-f988-4781-8e07-f4f3997813fe,6,,
progressive_chunk_emit_ms,1778527594447.1743,f9fe57b9-f988-4781-8e07-f4f3997813fe,7,,
progressive_chunk_playback_arrival_ms,1778527596360.2632,f9fe57b9-f988-4781-8e07-f4f3997813fe,7,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,f9fe57b9-f988-4781-8e07-f4f3997813fe,7,,
progressive_chunk_emit_ms,1778527596974.725,f9fe57b9-f988-4781-8e07-f4f3997813fe,8,,
progressive_chunk_playback_arrival_ms,1778527598850.504,f9fe57b9-f988-4781-8e07-f4f3997813fe,8,False,47445
progressive_chunk_audio_duration_ms,1976.875,f9fe57b9-f988-4781-8e07-f4f3997813fe,8,,
first_chunk_latency_ms,5723.170280456543,f9fe57b9-f988-4781-8e07-f4f3997813fe,,,
