metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_emit_ms,1778528504133.0557,349e785d-b52a-4918-a37b-2bb70b7a95c8,0,,
progressive_chunk_playback_arrival_ms,1778528506177.3398,349e785d-b52a-4918-a37b-2bb70b7a95c8,0,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,349e785d-b52a-4918-a37b-2bb70b7a95c8,0,,
progressive_chunk_emit_ms,1778528506688.1128,349e785d-b52a-4918-a37b-2bb70b7a95c8,1,,
progressive_chunk_playback_arrival_ms,1778528508556.4585,349e785d-b52a-4918-a37b-2bb70b7a95c8,1,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,349e785d-b52a-4918-a37b-2bb70b7a95c8,1,,
progressive_chunk_emit_ms,1778528509297.9126,349e785d-b52a-4918-a37b-2bb70b7a95c8,2,,
progressive_chunk_playback_arrival_ms,1778528511216.5627,349e785d-b52a-4918-a37b-2bb70b7a95c8,2,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,349e785d-b52a-4918-a37b-2bb70b7a95c8,2,,
progressive_chunk_emit_ms,1778528512075.7622,349e785d-b52a-4918-a37b-2bb70b7a95c8,3,,
progressive_chunk_playback_arrival_ms,1778528513946.6997,349e785d-b52a-4918-a37b-2bb70b7a95c8,3,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,349e785d-b52a-4918-a37b-2bb70b7a95c8,3,,
progressive_chunk_emit_ms,1778528514614.297,349e785d-b52a-4918-a37b-2bb70b7a95c8,4,,
progressive_chunk_playback_arrival_ms,1778528516516.6428,349e785d-b52a-4918-a37b-2bb70b7a95c8,4,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,349e785d-b52a-4918-a37b-2bb70b7a95c8,4,,
progressive_chunk_emit_ms,1778528517340.2654,349e785d-b52a-4918-a37b-2bb70b7a95c8,5,,
progressive_chunk_playback_arrival_ms,1778528519207.0688,349e785d-b52a-4918-a37b-2bb70b7a95c8,5,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,349e785d-b52a-4918-a37b-2bb70b7a95c8,5,,
progressive_chunk_emit_ms,1778528520874.9624,349e785d-b52a-4918-a37b-2bb70b7a95c8,6,,
progressive_chunk_playback_arrival_ms,1778528522746.718,349e785d-b52a-4918-a37b-2bb70b7a95c8,6,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,349e785d-b52a-4918-a37b-2bb70b7a95c8,6,,
progressive_chunk_emit_ms,1778528523900.197,349e785d-b52a-4918-a37b-2bb70b7a95c8,7,,
progressive_chunk_playback_arrival_ms,1778528525796.7483,349e785d-b52a-4918-a37b-2bb70b7a95c8,7,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,349e785d-b52a-4918-a37b-2bb70b7a95c8,7,,
progressive_chunk_emit_ms,1778528526598.2795,349e785d-b52a-4918-a37b-2bb70b7a95c8,8,,
progressive_chunk_playback_arrival_ms,1778528528466.5295,349e785d-b52a-4918-a37b-2bb70b7a95c8,8,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,349e785d-b52a-4918-a37b-2bb70b7a95c8,8,,
first_chunk_latency_ms,5574.020862579346,349e785d-b52a-4918-a37b-2bb70b7a95c8,,,
