metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_emit_ms,1778527146937.5854,c17e7509-81f6-41a9-89d9-30aff09d0a13,0,,
progressive_chunk_playback_arrival_ms,1778527148983.9226,c17e7509-81f6-41a9-89d9-30aff09d0a13,0,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,c17e7509-81f6-41a9-89d9-30aff09d0a13,0,,
progressive_chunk_emit_ms,1778527150104.3142,c17e7509-81f6-41a9-89d9-30aff09d0a13,1,,
progressive_chunk_playback_arrival_ms,1778527151974.3374,c17e7509-81f6-41a9-89d9-30aff09d0a13,1,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,c17e7509-81f6-41a9-89d9-30aff09d0a13,1,,
progressive_chunk_emit_ms,1778527153218.6902,c17e7509-81f6-41a9-89d9-30aff09d0a13,2,,
progressive_chunk_playback_arrival_ms,1778527155134.7312,c17e7509-81f6-41a9-89d9-30aff09d0a13,2,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,c17e7509-81f6-41a9-89d9-30aff09d0a13,2,,
progressive_chunk_emit_ms,1778527156294.3506,c17e7509-81f6-41a9-89d9-30aff09d0a13,3,,
progressive_chunk_playback_arrival_ms,1778527158164.0825,c17e7509-81f6-41a9-89d9-30aff09d0a13,3,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,c17e7509-81f6-41a9-89d9-30aff09d0a13,3,,
progressive_chunk_emit_ms,1778527159176.155,c17e7509-81f6-41a9-89d9-30aff09d0a13,4,,
progressive_chunk_playback_arrival_ms,1778527161084.2566,c17e7509-81f6-41a9-89d9-30aff09d0a13,4,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,c17e7509-81f6-41a9-89d9-30aff09d0a13,4,,
progressive_chunk_emit_ms,1778527163237.1897,c17e7509-81f6-41a9-89d9-30aff09d0a13,5,,
progressive_chunk_playback_arrival_ms,1778527165104.276,c17e7509-81f6-41a9-89d9-30aff09d0a13,5,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,c17e7509-81f6-41a9-89d9-30aff09d0a13,5,,
progressive_chunk_emit_ms,1778527166259.91,c17e7509-81f6-41a9-89d9-30aff09d0a13,6,,
progressive_chunk_playback_arrival_ms,1778527168123.9272,c17e7509-81f6-41a9-89d9-30aff09d0a13,6,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,c17e7509-81f6-41a9-89d9-30aff09d0a13,6,,
progressive_chunk_emit_ms,1778527169504.579,c17e7509-81f6-41a9-89d9-30aff09d0a13,7,,
progressive_chunk_playback_arrival_ms,1778527171414.7578,c17e7509-81f6-41a9-89d9-30aff09d0a13,7,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,c17e7509-81f6-41a9-89d9-30aff09d0a13,7,,
progressive_chunk_emit_ms,1778527172551.8457,c17e7509-81f6-41a9-89d9-30aff09d0a13,8,,
progressive_chunk_emit_ms,1778527173984.5005,c17e7509-81f6-41a9-89d9-30aff09d0a13,9,,
progressive_chunk_playback_arrival_ms,1778527174414.3284,c17e7509-81f6-41a9-89d9-30aff09d0a13,8,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,c17e7509-81f6-41a9-89d9-30aff09d0a13,8,,
first_chunk_latency_ms,5895.395517349243,c17e7509-81f6-41a9-89d9-30aff09d0a13,,,
