run_index,seg1_prefill_ms,seg1a_dispatch_overhead_ms,seg1b_prompt_encode_ms,seg2_talker_to_first_chunk_ms,seg3_first_decode_ms,seg4_consumer_cushion_ms,residual_post_ms,first_chunk_latency_ms,measured_t0_to_post_ms,chunks,consumer_chunks_held,first_emit_path,first_emit_frames,independent_ttfa_bracket_ms,bracket_slack_ms,median_inter_emit_ms,median_chunk_audio_ms,producer_ratio,producer_rate_P,segment_sum_to_post_ms,reconcile_error_pct,total_audio_ms,generation_wall_ms,is_warmup,chunk_size,utterance,precision,compile
0,9237.453857421875,4795.032958984375,4442.4208984375,1878.297119140625,159.366943359375,1.00244140625,0.0,11275.117874145508,11275.117919921875,2,1,threshold,30,11275.533000007272,0.41508008539676666,,,,,11275.117919921875,0.0,2437.583333333333,11325.1211643219,False,25,short,auto,auto
