metric_name,value,session_id,chunk_index,is_final,audio_data_size
ttfa_generation_start_ms,1788363765216.1216,,,,
ttfa_talker_thread_start_ms,1788363765218.647,,,,
ttfa_generation_start_ms,1788363772493.362,d8743135-0fc4-4691-8d2b-579c0d6609cf,,,
ttfa_first_decode_step_ms,1788363781637.86,,,,
ttfa_first_chunk_emit_ms,1788363782661.6846,,,,
ttfa_first_decode_complete_ms,1788363782890.3547,no-registry,0,,
progressive_chunk_emit_ms,1788363782891.3572,,0,,
first_chunk_latency_ms,17675.235509872437,,,,
tts_compile_warmup_priming,1.0,,,,
ttfa_talker_thread_start_ms,1788363782895.889,d8743135-0fc4-4691-8d2b-579c0d6609cf,,,
ttfa_first_decode_step_ms,1788363782997.9478,d8743135-0fc4-4691-8d2b-579c0d6609cf,,,
ttfa_first_chunk_emit_ms,1788363784608.5017,d8743135-0fc4-4691-8d2b-579c0d6609cf,,,
ttfa_first_decode_complete_ms,1788363784772.318,d8743135-0fc4-4691-8d2b-579c0d6609cf,0,,
progressive_chunk_emit_ms,1788363784772.8213,d8743135-0fc4-4691-8d2b-579c0d6609cf,0,,
ttfa_first_playback_write_ms,1788363784800.4653,d8743135-0fc4-4691-8d2b-579c0d6609cf,0,,
progressive_chunk_emit_ms,1788363785870.386,d8743135-0fc4-4691-8d2b-579c0d6609cf,1,,
progressive_chunk_playback_arrival_ms,1788363786863.5286,d8743135-0fc4-4691-8d2b-579c0d6609cf,0,False,48000
progressive_chunk_audio_duration_ms,2000.0,d8743135-0fc4-4691-8d2b-579c0d6609cf,0,,
progressive_chunk_emit_ms,1788363786994.824,d8743135-0fc4-4691-8d2b-579c0d6609cf,2,,
progressive_chunk_emit_ms,1788363788141.3477,d8743135-0fc4-4691-8d2b-579c0d6609cf,3,,
progressive_chunk_playback_arrival_ms,1788363788914.278,d8743135-0fc4-4691-8d2b-579c0d6609cf,1,False,48000
progressive_chunk_audio_duration_ms,2000.0,d8743135-0fc4-4691-8d2b-579c0d6609cf,1,,
progressive_chunk_emit_ms,1788363789311.6702,d8743135-0fc4-4691-8d2b-579c0d6609cf,4,,
progressive_chunk_emit_ms,1788363790462.9514,d8743135-0fc4-4691-8d2b-579c0d6609cf,5,,
progressive_chunk_playback_arrival_ms,1788363790964.263,d8743135-0fc4-4691-8d2b-579c0d6609cf,2,False,48000
progressive_chunk_audio_duration_ms,2000.0,d8743135-0fc4-4691-8d2b-579c0d6609cf,2,,
progressive_chunk_emit_ms,1788363791618.1736,d8743135-0fc4-4691-8d2b-579c0d6609cf,6,,
progressive_chunk_emit_ms,1788363792795.0066,d8743135-0fc4-4691-8d2b-579c0d6609cf,7,,
progressive_chunk_playback_arrival_ms,1788363792843.5017,d8743135-0fc4-4691-8d2b-579c0d6609cf,3,False,48000
progressive_chunk_audio_duration_ms,2000.0,d8743135-0fc4-4691-8d2b-579c0d6609cf,3,,
progressive_chunk_emit_ms,1788363793992.138,d8743135-0fc4-4691-8d2b-579c0d6609cf,8,,
progressive_chunk_emit_ms,1788363794609.7202,d8743135-0fc4-4691-8d2b-579c0d6609cf,9,,
first_chunk_latency_ms,12279.459238052368,d8743135-0fc4-4691-8d2b-579c0d6609cf,,,
progressive_chunk_playback_arrival_ms,1788363794893.5005,d8743135-0fc4-4691-8d2b-579c0d6609cf,4,False,48000
progressive_chunk_audio_duration_ms,2000.0,d8743135-0fc4-4691-8d2b-579c0d6609cf,4,,
progressive_chunk_playback_arrival_ms,1788363796934.3105,d8743135-0fc4-4691-8d2b-579c0d6609cf,5,False,48000
progressive_chunk_audio_duration_ms,2000.0,d8743135-0fc4-4691-8d2b-579c0d6609cf,5,,
progressive_chunk_playback_arrival_ms,1788363798983.5735,d8743135-0fc4-4691-8d2b-579c0d6609cf,6,False,48000
