run_index,seg1_prefill_ms,seg1a_dispatch_overhead_ms,seg1b_prompt_encode_ms,seg2_talker_to_first_chunk_ms,seg3_first_decode_ms,seg4_consumer_cushion_ms,residual_post_ms,first_chunk_latency_ms,measured_t0_to_post_ms,chunks,consumer_chunks_held,first_emit_path,first_emit_frames,independent_ttfa_bracket_ms,bracket_slack_ms,median_inter_emit_ms,median_chunk_audio_ms,producer_ratio,producer_rate_P,segment_sum_to_post_ms,reconcile_error_pct,total_audio_ms,generation_wall_ms,is_warmup,chunk_size,utterance,precision,compile
-1,82.160888671875,0.506103515625,81.65478515625,645.255126953125,62.940185546875,0.0,0.0,790.3563976287842,790.356201171875,2,1,threshold,15,790.4616000014357,0.10539882956072688,,,,,790.356201171875,0.0,1881.4583333333333,1203.3612728118896,True,10,short,auto,auto
0,81.9453125,0.503173828125,81.442138671875,642.9521484375,62.021240234375,0.0,0.0,786.9186401367188,786.918701171875,3,1,threshold,15,786.8864000192843,-0.03230115259066224,273.176025390625,784.5833333333333,0.3481797455855019,2.8720797596034537,786.918701171875,0.0,2026.0416666666665,1350.5451679229736,False,10,short,auto,auto
1,83.30322265625,1.002197265625,82.301025390625,639.44873046875,61.439697265625,0.0,0.0,784.1918468475342,784.191650390625,3,1,threshold,15,784.2727999668568,0.08114957623183727,398.838134765625,784.5833333333333,0.508343878617897,1.967172306114583,784.191650390625,0.0,2506.0416666666665,1587.1117115020752,False,10,short,auto,auto
2,80.227294921875,0.50341796875,79.723876953125,628.440185546875,63.5732421875,0.0,0.0,772.2406387329102,772.24072265625,3,1,threshold,15,772.3239999613725,0.0832773051224649,327.5218505859375,784.5833333333333,0.41744686213821036,2.395514473094578,772.24072265625,0.0,2266.0416666666665,1432.8019618988037,False,10,short,auto,auto
3,83.466796875,1.50537109375,81.96142578125,635.296142578125,63.267333984375,0.0,0.0,782.0301055908203,782.0302734375,3,1,threshold,15,781.8968000356108,-0.13347340188920498,368.485595703125,784.5833333333333,0.46965768969065325,2.129210320518044,782.0302734375,0.0,2426.0416666666665,1523.0143070220947,False,10,short,auto,auto
4,83.93310546875,0.503173828125,83.429931640625,640.802978515625,60.798095703125,0.0,0.0,785.534143447876,785.5341796875,2,1,threshold,15,785.4481000103988,-0.08607967710122466,,,,,785.5341796875,0.0,1721.4583333333333,1116.6653633117676,False,10,short,auto,auto
