metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_emit_ms,1778526482523.4702,4bbe164b-3ef3-46b2-93c2-0a4578c26214,0,,
progressive_chunk_emit_ms,1778526483407.3538,4bbe164b-3ef3-46b2-93c2-0a4578c26214,1,,
progressive_chunk_playback_arrival_ms,1778526484576.3008,4bbe164b-3ef3-46b2-93c2-0a4578c26214,0,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,4bbe164b-3ef3-46b2-93c2-0a4578c26214,0,,
progressive_chunk_emit_ms,1778526484592.4663,4bbe164b-3ef3-46b2-93c2-0a4578c26214,2,,
progressive_chunk_emit_ms,1778526486278.3496,4bbe164b-3ef3-46b2-93c2-0a4578c26214,3,,
progressive_chunk_playback_arrival_ms,1778526486546.417,4bbe164b-3ef3-46b2-93c2-0a4578c26214,1,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,4bbe164b-3ef3-46b2-93c2-0a4578c26214,1,,
progressive_chunk_emit_ms,1778526488011.9307,4bbe164b-3ef3-46b2-93c2-0a4578c26214,4,,
progressive_chunk_playback_arrival_ms,1778526488545.7957,4bbe164b-3ef3-46b2-93c2-0a4578c26214,2,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,4bbe164b-3ef3-46b2-93c2-0a4578c26214,2,,
progressive_chunk_emit_ms,1778526489402.5286,4bbe164b-3ef3-46b2-93c2-0a4578c26214,5,,
progressive_chunk_playback_arrival_ms,1778526490506.0044,4bbe164b-3ef3-46b2-93c2-0a4578c26214,3,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,4bbe164b-3ef3-46b2-93c2-0a4578c26214,3,,
progressive_chunk_emit_ms,1778526491232.7183,4bbe164b-3ef3-46b2-93c2-0a4578c26214,6,,
progressive_chunk_playback_arrival_ms,1778526492516.1956,4bbe164b-3ef3-46b2-93c2-0a4578c26214,4,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,4bbe164b-3ef3-46b2-93c2-0a4578c26214,4,,
progressive_chunk_emit_ms,1778526492540.8733,4bbe164b-3ef3-46b2-93c2-0a4578c26214,7,,
progressive_chunk_emit_ms,1778526493908.5728,4bbe164b-3ef3-46b2-93c2-0a4578c26214,8,,
progressive_chunk_playback_arrival_ms,1778526494475.5356,4bbe164b-3ef3-46b2-93c2-0a4578c26214,5,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,4bbe164b-3ef3-46b2-93c2-0a4578c26214,5,,
progressive_chunk_emit_ms,1778526494653.9321,4bbe164b-3ef3-46b2-93c2-0a4578c26214,9,,
progressive_chunk_playback_arrival_ms,1778526496445.5176,4bbe164b-3ef3-46b2-93c2-0a4578c26214,6,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,4bbe164b-3ef3-46b2-93c2-0a4578c26214,6,,
progressive_chunk_playback_arrival_ms,1778526498446.3296,4bbe164b-3ef3-46b2-93c2-0a4578c26214,7,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,4bbe164b-3ef3-46b2-93c2-0a4578c26214,7,,
progressive_chunk_playback_arrival_ms,1778526500405.9307,4bbe164b-3ef3-46b2-93c2-0a4578c26214,8,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,4bbe164b-3ef3-46b2-93c2-0a4578c26214,8,,
first_chunk_latency_ms,5887.2880935668945,4bbe164b-3ef3-46b2-93c2-0a4578c26214,,,
