metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_emit_ms,1778527692038.45,b384ca53-696a-4f85-9ed1-5257f270c6ea,0,,
progressive_chunk_playback_arrival_ms,1778527694088.1711,b384ca53-696a-4f85-9ed1-5257f270c6ea,0,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,b384ca53-696a-4f85-9ed1-5257f270c6ea,0,,
progressive_chunk_emit_ms,1778527694576.3062,b384ca53-696a-4f85-9ed1-5257f270c6ea,1,,
progressive_chunk_playback_arrival_ms,1778527696438.1396,b384ca53-696a-4f85-9ed1-5257f270c6ea,1,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,b384ca53-696a-4f85-9ed1-5257f270c6ea,1,,
progressive_chunk_emit_ms,1778527698500.102,b384ca53-696a-4f85-9ed1-5257f270c6ea,2,,
progressive_chunk_playback_arrival_ms,1778527700418.5952,b384ca53-696a-4f85-9ed1-5257f270c6ea,2,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,b384ca53-696a-4f85-9ed1-5257f270c6ea,2,,
progressive_chunk_emit_ms,1778527702143.5483,b384ca53-696a-4f85-9ed1-5257f270c6ea,3,,
progressive_chunk_playback_arrival_ms,1778527704008.4336,b384ca53-696a-4f85-9ed1-5257f270c6ea,3,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,b384ca53-696a-4f85-9ed1-5257f270c6ea,3,,
progressive_chunk_emit_ms,1778527705211.8723,b384ca53-696a-4f85-9ed1-5257f270c6ea,4,,
progressive_chunk_playback_arrival_ms,1778527707118.2268,b384ca53-696a-4f85-9ed1-5257f270c6ea,4,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,b384ca53-696a-4f85-9ed1-5257f270c6ea,4,,
progressive_chunk_emit_ms,1778527708351.8708,b384ca53-696a-4f85-9ed1-5257f270c6ea,5,,
progressive_chunk_playback_arrival_ms,1778527710218.51,b384ca53-696a-4f85-9ed1-5257f270c6ea,5,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,b384ca53-696a-4f85-9ed1-5257f270c6ea,5,,
progressive_chunk_emit_ms,1778527711502.267,b384ca53-696a-4f85-9ed1-5257f270c6ea,6,,
progressive_chunk_playback_arrival_ms,1778527713368.3733,b384ca53-696a-4f85-9ed1-5257f270c6ea,6,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,b384ca53-696a-4f85-9ed1-5257f270c6ea,6,,
progressive_chunk_emit_ms,1778527714542.9526,b384ca53-696a-4f85-9ed1-5257f270c6ea,7,,
progressive_chunk_playback_arrival_ms,1778527716448.2944,b384ca53-696a-4f85-9ed1-5257f270c6ea,7,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,b384ca53-696a-4f85-9ed1-5257f270c6ea,7,,
progressive_chunk_emit_ms,1778527718301.7622,b384ca53-696a-4f85-9ed1-5257f270c6ea,8,,
progressive_chunk_playback_arrival_ms,1778527720168.469,b384ca53-696a-4f85-9ed1-5257f270c6ea,8,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,b384ca53-696a-4f85-9ed1-5257f270c6ea,8,,
first_chunk_latency_ms,5517.845869064331,b384ca53-696a-4f85-9ed1-5257f270c6ea,,,
