metric_name,value,session_id,chunk_index,is_final,audio_data_size
ttfa_generation_start_ms,1788287231408.7993,,,,
ttfa_talker_thread_start_ms,1788287231409.8025,,,,
ttfa_first_decode_step_ms,1788287235025.816,,,,
ttfa_first_chunk_emit_ms,1788287235846.0027,,,,
ttfa_first_decode_complete_ms,1788287236051.236,no-registry,0,,
progressive_chunk_emit_ms,1788287236052.2405,,0,,
progressive_chunk_emit_ms,1788287236126.6904,,1,,
first_chunk_latency_ms,4643.440961837769,,,,
tts_compile_warmup_priming,1.0,,,,
ttfa_generation_start_ms,1788287250556.712,ba59abba-a949-474f-a7a8-cff74c545480,,,
ttfa_talker_thread_start_ms,1788287250558.7246,ba59abba-a949-474f-a7a8-cff74c545480,,,
ttfa_first_decode_step_ms,1788287250737.0354,ba59abba-a949-474f-a7a8-cff74c545480,,,
ttfa_first_chunk_emit_ms,1788287251394.263,ba59abba-a949-474f-a7a8-cff74c545480,,,
ttfa_first_decode_complete_ms,1788287251513.0403,ba59abba-a949-474f-a7a8-cff74c545480,0,,
progressive_chunk_emit_ms,1788287251513.0403,ba59abba-a949-474f-a7a8-cff74c545480,0,,
ttfa_first_playback_write_ms,1788287251533.1973,ba59abba-a949-474f-a7a8-cff74c545480,0,,
progressive_chunk_emit_ms,1788287251924.5637,ba59abba-a949-474f-a7a8-cff74c545480,1,,
progressive_chunk_emit_ms,1788287252399.212,ba59abba-a949-474f-a7a8-cff74c545480,2,,
progressive_chunk_playback_arrival_ms,1788287252407.2458,ba59abba-a949-474f-a7a8-cff74c545480,0,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,ba59abba-a949-474f-a7a8-cff74c545480,0,,
progressive_chunk_emit_ms,1788287252872.9626,ba59abba-a949-474f-a7a8-cff74c545480,3,,
progressive_chunk_playback_arrival_ms,1788287253258.0427,ba59abba-a949-474f-a7a8-cff74c545480,1,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,ba59abba-a949-474f-a7a8-cff74c545480,1,,
