metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_emit_ms,1778528401906.1074,17fe78d4-090b-480a-9276-b176054895e7,0,,
progressive_chunk_emit_ms,1778528403913.6816,17fe78d4-090b-480a-9276-b176054895e7,1,,
progressive_chunk_playback_arrival_ms,1778528403944.4697,17fe78d4-090b-480a-9276-b176054895e7,0,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,17fe78d4-090b-480a-9276-b176054895e7,0,,
progressive_chunk_playback_arrival_ms,1778528405913.6577,17fe78d4-090b-480a-9276-b176054895e7,1,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,17fe78d4-090b-480a-9276-b176054895e7,1,,
progressive_chunk_emit_ms,1778528406929.283,17fe78d4-090b-480a-9276-b176054895e7,2,,
progressive_chunk_playback_arrival_ms,1778528408844.0415,17fe78d4-090b-480a-9276-b176054895e7,2,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,17fe78d4-090b-480a-9276-b176054895e7,2,,
progressive_chunk_emit_ms,1778528410598.8904,17fe78d4-090b-480a-9276-b176054895e7,3,,
progressive_chunk_playback_arrival_ms,1778528412453.7185,17fe78d4-090b-480a-9276-b176054895e7,3,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,17fe78d4-090b-480a-9276-b176054895e7,3,,
progressive_chunk_emit_ms,1778528413214.4092,17fe78d4-090b-480a-9276-b176054895e7,4,,
progressive_chunk_playback_arrival_ms,1778528415114.507,17fe78d4-090b-480a-9276-b176054895e7,4,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,17fe78d4-090b-480a-9276-b176054895e7,4,,
progressive_chunk_emit_ms,1778528415984.9714,17fe78d4-090b-480a-9276-b176054895e7,5,,
progressive_chunk_playback_arrival_ms,1778528417844.5688,17fe78d4-090b-480a-9276-b176054895e7,5,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,17fe78d4-090b-480a-9276-b176054895e7,5,,
progressive_chunk_emit_ms,1778528418756.0454,17fe78d4-090b-480a-9276-b176054895e7,6,,
progressive_chunk_playback_arrival_ms,1778528420613.9695,17fe78d4-090b-480a-9276-b176054895e7,6,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,17fe78d4-090b-480a-9276-b176054895e7,6,,
progressive_chunk_emit_ms,1778528421276.8635,17fe78d4-090b-480a-9276-b176054895e7,7,,
progressive_chunk_playback_arrival_ms,1778528423184.593,17fe78d4-090b-480a-9276-b176054895e7,7,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,17fe78d4-090b-480a-9276-b176054895e7,7,,
progressive_chunk_emit_ms,1778528423745.0417,17fe78d4-090b-480a-9276-b176054895e7,8,,
progressive_chunk_playback_arrival_ms,1778528425603.8035,17fe78d4-090b-480a-9276-b176054895e7,8,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,17fe78d4-090b-480a-9276-b176054895e7,8,,
