metric_name,value,session_id,chunk_index,is_final,audio_data_size
ttfa_generation_start_ms,1788364187691.553,,,,
ttfa_talker_thread_start_ms,1788364187693.0615,,,,
ttfa_first_decode_step_ms,1788364191393.9888,,,,
ttfa_first_chunk_emit_ms,1788364192316.5864,,,,
ttfa_first_decode_complete_ms,1788364192498.8323,no-registry,0,,
progressive_chunk_emit_ms,1788364192499.8337,,0,,
first_chunk_latency_ms,4808.280944824219,,,,
tts_compile_warmup_priming,1.0,,,,
ttfa_generation_start_ms,1788364198227.072,a069b6c4-52b1-4be2-9424-212e73e1a541,,,
ttfa_talker_thread_start_ms,1788364198229.6199,a069b6c4-52b1-4be2-9424-212e73e1a541,,,
ttfa_first_decode_step_ms,1788364198373.952,a069b6c4-52b1-4be2-9424-212e73e1a541,,,
ttfa_first_chunk_emit_ms,1788364199782.906,a069b6c4-52b1-4be2-9424-212e73e1a541,,,
ttfa_first_decode_complete_ms,1788364199932.991,a069b6c4-52b1-4be2-9424-212e73e1a541,0,,
progressive_chunk_emit_ms,1788364199932.991,a069b6c4-52b1-4be2-9424-212e73e1a541,0,,
ttfa_first_playback_write_ms,1788364199953.2969,a069b6c4-52b1-4be2-9424-212e73e1a541,0,,
progressive_chunk_emit_ms,1788364201058.5178,a069b6c4-52b1-4be2-9424-212e73e1a541,1,,
progressive_chunk_playback_arrival_ms,1788364202017.8967,a069b6c4-52b1-4be2-9424-212e73e1a541,0,False,48000
progressive_chunk_audio_duration_ms,2000.0,a069b6c4-52b1-4be2-9424-212e73e1a541,0,,
progressive_chunk_emit_ms,1788364202199.6243,a069b6c4-52b1-4be2-9424-212e73e1a541,2,,
progressive_chunk_emit_ms,1788364203370.868,a069b6c4-52b1-4be2-9424-212e73e1a541,3,,
progressive_chunk_playback_arrival_ms,1788364204067.524,a069b6c4-52b1-4be2-9424-212e73e1a541,1,False,48000
progressive_chunk_audio_duration_ms,2000.0,a069b6c4-52b1-4be2-9424-212e73e1a541,1,,
progressive_chunk_emit_ms,1788364204545.4565,a069b6c4-52b1-4be2-9424-212e73e1a541,4,,
progressive_chunk_emit_ms,1788364205711.9768,a069b6c4-52b1-4be2-9424-212e73e1a541,5,,
progressive_chunk_playback_arrival_ms,1788364206117.8037,a069b6c4-52b1-4be2-9424-212e73e1a541,2,False,48000
progressive_chunk_audio_duration_ms,2000.0,a069b6c4-52b1-4be2-9424-212e73e1a541,2,,
progressive_chunk_emit_ms,1788364206863.5955,a069b6c4-52b1-4be2-9424-212e73e1a541,6,,
progressive_chunk_playback_arrival_ms,1788364207997.083,a069b6c4-52b1-4be2-9424-212e73e1a541,3,False,48000
progressive_chunk_audio_duration_ms,2000.0,a069b6c4-52b1-4be2-9424-212e73e1a541,3,,
progressive_chunk_emit_ms,1788364208018.357,a069b6c4-52b1-4be2-9424-212e73e1a541,7,,
progressive_chunk_emit_ms,1788364209198.8528,a069b6c4-52b1-4be2-9424-212e73e1a541,8,,
progressive_chunk_emit_ms,1788364209587.7354,a069b6c4-52b1-4be2-9424-212e73e1a541,9,,
first_chunk_latency_ms,1705.9190273284912,a069b6c4-52b1-4be2-9424-212e73e1a541,,,
progressive_chunk_playback_arrival_ms,1788364210038.0615,a069b6c4-52b1-4be2-9424-212e73e1a541,4,False,48000
progressive_chunk_audio_duration_ms,2000.0,a069b6c4-52b1-4be2-9424-212e73e1a541,4,,
progressive_chunk_playback_arrival_ms,1788364212087.2346,a069b6c4-52b1-4be2-9424-212e73e1a541,5,False,48000
progressive_chunk_audio_duration_ms,2000.0,a069b6c4-52b1-4be2-9424-212e73e1a541,5,,
progressive_chunk_playback_arrival_ms,1788364214137.3098,a069b6c4-52b1-4be2-9424-212e73e1a541,6,False,48000
progressive_chunk_audio_duration_ms,2000.0,a069b6c4-52b1-4be2-9424-212e73e1a541,6,,
progressive_chunk_playback_arrival_ms,1788364216018.0776,a069b6c4-52b1-4be2-9424-212e73e1a541,7,False,48000
progressive_chunk_audio_duration_ms,2000.0,a069b6c4-52b1-4be2-9424-212e73e1a541,7,,
progressive_chunk_playback_arrival_ms,1788364218068.062,a069b6c4-52b1-4be2-9424-212e73e1a541,8,False,48000
progressive_chunk_audio_duration_ms,2000.0,a069b6c4-52b1-4be2-9424-212e73e1a541,8,,
progressive_chunk_playback_arrival_ms,1788364218917.1199,a069b6c4-52b1-4be2-9424-212e73e1a541,9,False,22485
progressive_chunk_audio_duration_ms,936.875,a069b6c4-52b1-4be2-9424-212e73e1a541,9,,
ttfa_generation_start_ms,1788364222235.6533,e7e45c9c-e0be-4114-a753-628f7fcd1631,,,
ttfa_talker_thread_start_ms,1788364222237.1619,e7e45c9c-e0be-4114-a753-628f7fcd1631,,,
ttfa_first_decode_step_ms,1788364222503.146,e7e45c9c-e0be-4114-a753-628f7fcd1631,,,
ttfa_first_chunk_emit_ms,1788364223861.347,e7e45c9c-e0be-4114-a753-628f7fcd1631,,,
ttfa_first_decode_complete_ms,1788364223963.256,e7e45c9c-e0be-4114-a753-628f7fcd1631,0,,
progressive_chunk_emit_ms,1788364223963.7598,e7e45c9c-e0be-4114-a753-628f7fcd1631,0,,
ttfa_first_playback_write_ms,1788364223984.5107,e7e45c9c-e0be-4114-a753-628f7fcd1631,0,,
progressive_chunk_emit_ms,1788364224041.458,e7e45c9c-e0be-4114-a753-628f7fcd1631,1,,
first_chunk_latency_ms,1728.1062602996826,e7e45c9c-e0be-4114-a753-628f7fcd1631,,,
progressive_chunk_playback_arrival_ms,1788364226047.1187,e7e45c9c-e0be-4114-a753-628f7fcd1631,0,False,48000
progressive_chunk_audio_duration_ms,2000.0,e7e45c9c-e0be-4114-a753-628f7fcd1631,0,,
progressive_chunk_playback_arrival_ms,1788364226388.2908,e7e45c9c-e0be-4114-a753-628f7fcd1631,1,False,9045
progressive_chunk_audio_duration_ms,376.875,e7e45c9c-e0be-4114-a753-628f7fcd1631,1,,
