metric_name,value,session_id,chunk_index,is_final,audio_data_size
ttfa_generation_start_ms,1788280394056.5564,,,,
ttfa_talker_thread_start_ms,1788280394058.0645,,,,
ttfa_first_decode_step_ms,1788280397637.552,,,,
ttfa_first_chunk_emit_ms,1788280398266.8845,,,,
ttfa_first_decode_complete_ms,1788280398434.2515,no-registry,0,,
progressive_chunk_emit_ms,1788280398435.2542,,0,,
first_chunk_latency_ms,4378.697633743286,,,,
tts_compile_warmup_priming,1.0,,,,
ttfa_generation_start_ms,1788280508372.4858,22330afc-8fc9-4876-a51c-338edcf43c98,,,
ttfa_talker_thread_start_ms,1788280508374.5002,22330afc-8fc9-4876-a51c-338edcf43c98,,,
ttfa_first_decode_step_ms,1788280508566.965,22330afc-8fc9-4876-a51c-338edcf43c98,,,
ttfa_first_chunk_emit_ms,1788280509617.8262,22330afc-8fc9-4876-a51c-338edcf43c98,,,
ttfa_first_decode_complete_ms,1788280509706.245,22330afc-8fc9-4876-a51c-338edcf43c98,0,,
progressive_chunk_emit_ms,1788280509706.7483,22330afc-8fc9-4876-a51c-338edcf43c98,0,,
ttfa_first_playback_write_ms,1788280509725.8613,22330afc-8fc9-4876-a51c-338edcf43c98,0,,
first_chunk_latency_ms,1334.2623710632324,22330afc-8fc9-4876-a51c-338edcf43c98,,,
progressive_chunk_playback_arrival_ms,1788280511790.9272,22330afc-8fc9-4876-a51c-338edcf43c98,0,False,45525
progressive_chunk_audio_duration_ms,1896.875,22330afc-8fc9-4876-a51c-338edcf43c98,0,,
