metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_emit_ms,1778528759431.1594,536594d8-c4e7-4a20-b5be-cc694134347f,0,,
progressive_chunk_playback_arrival_ms,1778528761467.8396,536594d8-c4e7-4a20-b5be-cc694134347f,0,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,536594d8-c4e7-4a20-b5be-cc694134347f,0,,
progressive_chunk_emit_ms,1778528761584.5603,536594d8-c4e7-4a20-b5be-cc694134347f,1,,
progressive_chunk_playback_arrival_ms,1778528763447.9612,536594d8-c4e7-4a20-b5be-cc694134347f,1,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,536594d8-c4e7-4a20-b5be-cc694134347f,1,,
progressive_chunk_emit_ms,1778528764957.7307,536594d8-c4e7-4a20-b5be-cc694134347f,2,,
progressive_chunk_playback_arrival_ms,1778528766877.9077,536594d8-c4e7-4a20-b5be-cc694134347f,2,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,536594d8-c4e7-4a20-b5be-cc694134347f,2,,
progressive_chunk_emit_ms,1778528768533.8196,536594d8-c4e7-4a20-b5be-cc694134347f,3,,
progressive_chunk_playback_arrival_ms,1778528770397.8257,536594d8-c4e7-4a20-b5be-cc694134347f,3,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,536594d8-c4e7-4a20-b5be-cc694134347f,3,,
progressive_chunk_emit_ms,1778528771364.0664,536594d8-c4e7-4a20-b5be-cc694134347f,4,,
progressive_chunk_playback_arrival_ms,1778528773267.9104,536594d8-c4e7-4a20-b5be-cc694134347f,4,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,536594d8-c4e7-4a20-b5be-cc694134347f,4,,
progressive_chunk_emit_ms,1778528773983.8293,536594d8-c4e7-4a20-b5be-cc694134347f,5,,
progressive_chunk_playback_arrival_ms,1778528775847.8918,536594d8-c4e7-4a20-b5be-cc694134347f,5,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,536594d8-c4e7-4a20-b5be-cc694134347f,5,,
progressive_chunk_emit_ms,1778528776659.102,536594d8-c4e7-4a20-b5be-cc694134347f,6,,
progressive_chunk_playback_arrival_ms,1778528778528.2773,536594d8-c4e7-4a20-b5be-cc694134347f,6,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,536594d8-c4e7-4a20-b5be-cc694134347f,6,,
progressive_chunk_emit_ms,1778528779116.1235,536594d8-c4e7-4a20-b5be-cc694134347f,7,,
progressive_chunk_playback_arrival_ms,1778528781018.0894,536594d8-c4e7-4a20-b5be-cc694134347f,7,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,536594d8-c4e7-4a20-b5be-cc694134347f,7,,
progressive_chunk_emit_ms,1778528781983.431,536594d8-c4e7-4a20-b5be-cc694134347f,8,,
progressive_chunk_playback_arrival_ms,1778528783848.1438,536594d8-c4e7-4a20-b5be-cc694134347f,8,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,536594d8-c4e7-4a20-b5be-cc694134347f,8,,
first_chunk_latency_ms,5479.136228561401,536594d8-c4e7-4a20-b5be-cc694134347f,,,
