metric_name,value,session_id,chunk_index,is_final,audio_data_size
ttfa_generation_start_ms,1788287099578.0132,,,,
ttfa_talker_thread_start_ms,1788287099579.5215,,,,
ttfa_first_decode_step_ms,1788287103221.6833,,,,
ttfa_first_chunk_emit_ms,1788287104048.4639,,,,
ttfa_first_decode_complete_ms,1788287104232.6653,no-registry,0,,
progressive_chunk_emit_ms,1788287104233.6714,,0,,
progressive_chunk_emit_ms,1788287104309.286,,1,,
first_chunk_latency_ms,4655.65824508667,,,,
tts_compile_warmup_priming,1.0,,,,
ttfa_generation_start_ms,1788287109872.486,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,,,
ttfa_talker_thread_start_ms,1788287109874.9988,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,,,
ttfa_first_decode_step_ms,1788287110019.7798,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,,,
ttfa_first_chunk_emit_ms,1788287110705.7935,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,,,
ttfa_first_decode_complete_ms,1788287110827.0576,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,0,,
progressive_chunk_emit_ms,1788287110828.0613,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,0,,
ttfa_first_playback_write_ms,1788287110847.71,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,0,,
progressive_chunk_emit_ms,1788287111235.3416,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,1,,
progressive_chunk_emit_ms,1788287111698.648,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,2,,
progressive_chunk_playback_arrival_ms,1788287111721.6016,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,0,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,0,,
progressive_chunk_emit_ms,1788287112163.0369,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,3,,
progressive_chunk_playback_arrival_ms,1788287112571.2578,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,1,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,1,,
progressive_chunk_emit_ms,1788287112628.157,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,4,,
progressive_chunk_emit_ms,1788287113098.7454,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,5,,
progressive_chunk_playback_arrival_ms,1788287113260.9658,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,2,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,2,,
progressive_chunk_emit_ms,1788287113563.875,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,6,,
progressive_chunk_emit_ms,1788287114028.9465,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,7,,
progressive_chunk_playback_arrival_ms,1788287114111.2566,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,3,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,3,,
progressive_chunk_emit_ms,1788287114500.5754,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,8,,
progressive_chunk_playback_arrival_ms,1788287114790.8425,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,4,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,4,,
progressive_chunk_emit_ms,1788287114974.519,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,9,,
progressive_chunk_emit_ms,1788287115453.7205,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,10,,
progressive_chunk_playback_arrival_ms,1788287115640.7708,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,5,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,5,,
progressive_chunk_emit_ms,1788287115926.215,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,11,,
progressive_chunk_emit_ms,1788287116397.7092,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,12,,
progressive_chunk_playback_arrival_ms,1788287116500.948,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,6,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,6,,
progressive_chunk_emit_ms,1788287116865.2593,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,13,,
progressive_chunk_playback_arrival_ms,1788287117182.0264,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,7,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,7,,
progressive_chunk_emit_ms,1788287117345.7847,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,14,,
progressive_chunk_emit_ms,1788287117811.6062,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,15,,
progressive_chunk_playback_arrival_ms,1788287118041.5479,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,8,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,8,,
progressive_chunk_emit_ms,1788287118288.2314,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,16,,
progressive_chunk_playback_arrival_ms,1788287118721.5293,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,9,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,9,,
progressive_chunk_emit_ms,1788287118750.7375,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,17,,
progressive_chunk_emit_ms,1788287119214.909,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,18,,
progressive_chunk_playback_arrival_ms,1788287119570.94,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,10,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,10,,
progressive_chunk_emit_ms,1788287119679.9238,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,19,,
progressive_chunk_emit_ms,1788287120144.9395,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,20,,
progressive_chunk_playback_arrival_ms,1788287120420.641,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,11,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,11,,
progressive_chunk_emit_ms,1788287120606.514,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,21,,
progressive_chunk_emit_ms,1788287121073.7905,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,22,,
progressive_chunk_playback_arrival_ms,1788287121110.898,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,12,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,12,,
progressive_chunk_emit_ms,1788287121546.1802,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,23,,
progressive_chunk_playback_arrival_ms,1788287121960.7542,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,13,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,13,,
progressive_chunk_emit_ms,1788287121969.3345,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,24,,
first_chunk_latency_ms,955.5752277374268,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,,,
progressive_chunk_playback_arrival_ms,1788287122642.066,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,14,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,14,,
progressive_chunk_playback_arrival_ms,1788287123500.6309,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,15,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,15,,
progressive_chunk_playback_arrival_ms,1788287124351.4958,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,16,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,16,,
progressive_chunk_playback_arrival_ms,1788287125030.8147,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,17,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,17,,
progressive_chunk_playback_arrival_ms,1788287125881.0576,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,18,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,18,,
progressive_chunk_playback_arrival_ms,1788287126571.457,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,19,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,19,,
progressive_chunk_playback_arrival_ms,1788287127420.7231,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,20,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,20,,
progressive_chunk_playback_arrival_ms,1788287128271.2705,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,21,False,18830
progressive_chunk_audio_duration_ms,784.5833333333333,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,21,,
progressive_chunk_playback_arrival_ms,1788287128960.7358,bd04cf99-06f8-425e-8d9a-c6ef0bc82cbf,22,False,18830
