metric_name,value,session_id,chunk_index,is_final,audio_data_size
progressive_chunk_emit_ms,1778528551855.7239,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,0,,
progressive_chunk_playback_arrival_ms,1778528553908.5366,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,0,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,0,,
progressive_chunk_emit_ms,1778528554274.3118,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,1,,
progressive_chunk_playback_arrival_ms,1778528556137.7405,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,1,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,1,,
progressive_chunk_emit_ms,1778528557079.6753,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,2,,
progressive_chunk_playback_arrival_ms,1778528559007.937,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,2,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,2,,
progressive_chunk_emit_ms,1778528559775.5283,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,3,,
progressive_chunk_playback_arrival_ms,1778528561638.5964,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,3,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,3,,
progressive_chunk_emit_ms,1778528562371.3928,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,4,,
progressive_chunk_playback_arrival_ms,1778528564288.2336,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,4,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,4,,
progressive_chunk_emit_ms,1778528565279.282,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,5,,
progressive_chunk_playback_arrival_ms,1778528567147.704,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,5,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,5,,
progressive_chunk_emit_ms,1778528568682.549,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,6,,
progressive_chunk_playback_arrival_ms,1778528570547.8992,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,6,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,6,,
progressive_chunk_emit_ms,1778528571598.783,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,7,,
progressive_chunk_playback_arrival_ms,1778528573518.057,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,7,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,7,,
progressive_chunk_emit_ms,1778528574399.0015,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,8,,
progressive_chunk_playback_arrival_ms,1778528576268.0037,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,8,False,47537
progressive_chunk_audio_duration_ms,1980.7083333333333,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,8,,
progressive_chunk_emit_ms,1778528576731.3135,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,9,,
progressive_chunk_playback_arrival_ms,1778528578558.0173,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,9,False,45525
progressive_chunk_audio_duration_ms,1896.875,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,9,,
first_chunk_latency_ms,5455.276250839233,5a05e5b2-b7c5-4368-83f4-f4538c8cdd0b,,,
